 1.92116605e+08  1.92116605e+08  0.00000000e+00  1.92116605e+08 -1.16683093e-02  1.92116605e+08 -1.13275019e-02 
 1.93598042e+08  1.93598042e+08  0.00000000e+00  1.93598042e+08 -1.16742538e-02  1.93598042e+08 -1.13281704e-02 
 1.95090903e+08  1.95090903e+08  0.00000000e+00  1.95090903e+08 -1.16802904e-02  1.95090903e+08 -1.13288494e-02 
 1.96595275e+08  1.96595275e+08  0.00000000e+00  1.96595275e+08 -1.16864203e-02  1.96595275e+08 -1.13295388e-02 
 1.98111248e+08  1.98111248e+08  0.00000000e+00  1.98111248e+08 -1.16926452e-02  1.98111248e+08 -1.13302390e-02 
 1.99638911e+08  1.99638911e+08  0.00000000e+00  1.99638911e+08 -1.16989664e-02  1.99638911e+08 -1.13309499e-02 
 2.01178354e+08  2.01178354e+08  0.00000000e+00  2.01178354e+08 -1.17053855e-02  2.01178354e+08 -1.13316719e-02 
 2.02729667e+08  2.02729667e+08  0.00000000e+00  2.02729667e+08 -1.17119040e-02  2.02729667e+08 -1.13324051e-02 
 2.04292943e+08  2.04292943e+08  0.00000000e+00  2.04292943e+08 -1.17185233e-02  2.04292943e+08 -1.13331496e-02 
 2.05868274e+08  2.05868274e+08  0.00000000e+00  2.05868274e+08 -1.17252452e-02  2.05868274e+08 -1.13339056e-02 
 2.07455752e+08  2.07455752e+08  0.00000000e+00  2.07455752e+08 -1.17320710e-02  2.07455752e+08 -1.13346734e-02 
 2.09055471e+08  2.09055471e+08  0.00000000e+00  2.09055471e+08 -1.17390026e-02  2.09055471e+08 -1.13354530e-02 
 2.10667526e+08  2.10667526e+08  0.00000000e+00  2.10667526e+08 -1.17460414e-02  2.10667526e+08 -1.13362447e-02 
 2.12292012e+08  2.12292012e+08  0.00000000e+00  2.12292012e+08 -1.17531892e-02  2.12292012e+08 -1.13370487e-02 
 2.13929025e+08  2.13929025e+08  0.00000000e+00  2.13929025e+08 -1.17604477e-02  2.13929025e+08 -1.13378652e-02 
 2.15578660e+08  2.15578660e+08  0.00000000e+00  2.15578660e+08 -1.17678185e-02  2.15578660e+08 -1.13386942e-02 
 2.17241017e+08  2.17241017e+08  0.00000000e+00  2.17241017e+08 -1.17753034e-02  2.17241017e+08 -1.13395362e-02 
 2.18916192e+08  2.18916192e+08  0.00000000e+00  2.18916192e+08 -1.17829042e-02  2.18916192e+08 -1.13403911e-02 
 2.20604284e+08  2.20604284e+08  0.00000000e+00  2.20604284e+08 -1.17906227e-02  2.20604284e+08 -1.13412593e-02 
 2.22305394e+08  2.22305394e+08  0.00000000e+00  2.22305394e+08 -1.17984606e-02  2.22305394e+08 -1.13421410e-02 
 2.24019621e+08  2.24019621e+08  0.00000000e+00  2.24019621e+08 -1.18064199e-02  2.24019621e+08 -1.13430363e-02 
 2.25747066e+08  2.25747066e+08  0.00000000e+00  2.25747066e+08 -1.18145023e-02  2.25747066e+08 -1.13439454e-02 
