 1.80692509e+08  1.80692509e+08  0.00000000e+00  1.80692509e+08  6.35376659e+01  1.80692509e+08  6.38082426e+01  1.80692509e+08  6.20004400e+01 
 1.82086200e+08  1.82086200e+08  0.00000000e+00  1.82086200e+08  6.35376747e+01  1.82086200e+08  6.38082520e+01  1.82086200e+08  6.20004388e+01 
 1.83490641e+08  1.83490641e+08  0.00000000e+00  1.83490641e+08  6.35376835e+01  1.83490641e+08  6.38082615e+01  1.83490641e+08  6.20004377e+01 
 1.84905915e+08  1.84905915e+08  0.00000000e+00  1.84905915e+08  6.35376925e+01  1.84905915e+08  6.38082712e+01  1.84905915e+08  6.20004365e+01 
 1.86332104e+08  1.86332104e+08  0.00000000e+00  1.86332104e+08  6.35377016e+01  1.86332104e+08  6.38082810e+01  1.86332104e+08  6.20004352e+01 
 1.87769294e+08  1.87769294e+08  0.00000000e+00  1.87769294e+08  6.35377109e+01  1.87769294e+08  6.38082910e+01  1.87769294e+08  6.20004340e+01 
 1.89217569e+08  1.89217569e+08  0.00000000e+00  1.89217569e+08  6.35377203e+01  1.89217569e+08  6.38083011e+01  1.89217569e+08  6.20004328e+01 
 1.90677015e+08  1.90677015e+08  0.00000000e+00  1.90677015e+08  6.35377299e+01  1.90677015e+08  6.38083114e+01  1.90677015e+08  6.20004315e+01 
 1.92147717e+08  1.92147717e+08  0.00000000e+00  1.92147717e+08  6.35377396e+01  1.92147717e+08  6.38083219e+01  1.92147717e+08  6.20004302e+01 
 1.93629763e+08  1.93629763e+08  0.00000000e+00  1.93629763e+08  6.35377494e+01  1.93629763e+08  6.38083325e+01  1.93629763e+08  6.20004289e+01 
 1.95123240e+08  1.95123240e+08  0.00000000e+00  1.95123240e+08  6.35377594e+01  1.95123240e+08  6.38083432e+01  1.95123240e+08  6.20004276e+01 
 1.96628236e+08  1.96628236e+08  0.00000000e+00  1.96628236e+08  6.35377696e+01  1.96628236e+08  6.38083542e+01  1.96628236e+08  6.20004262e+01 
 1.98144841e+08  1.98144841e+08  0.00000000e+00  1.98144841e+08  6.35377799e+01  1.98144841e+08  6.38083653e+01  1.98144841e+08  6.20004249e+01 
 1.99673143e+08  1.99673143e+08  0.00000000e+00  1.99673143e+08  6.35377904e+01  1.99673143e+08  6.38083766e+01  1.99673143e+08  6.20004235e+01 
 2.01213233e+08  2.01213233e+08  0.00000000e+00  2.01213233e+08  6.35378010e+01  2.01213233e+08  6.38083881e+01  2.01213233e+08  6.20004221e+01 
 2.02765202e+08  2.02765202e+08  0.00000000e+00  2.02765202e+08  6.35378119e+01  2.02765202e+08  6.38083997e+01  2.02765202e+08  6.20004206e+01 
 2.04329141e+08  2.04329141e+08  0.00000000e+00  2.04329141e+08  6.35378228e+01  2.04329141e+08  6.38084115e+01  2.04329141e+08  6.20004192e+01 
 2.05905143e+08  2.05905143e+08  0.00000000e+00  2.05905143e+08  6.35378340e+01  2.05905143e+08  6.38084235e+01  2.05905143e+08  6.20004177e+01 
 2.07493301e+08  2.07493301e+08  0.00000000e+00  2.07493301e+08  6.35378453e+01  2.07493301e+08  6.38084357e+01  2.07493301e+08  6.20004162e+01 
 2.09093708e+08  2.09093708e+08  0.00000000e+00  2.09093708e+08  6.35378568e+01  2.09093708e+08  6.38084481e+01  2.09093708e+08  6.20004147e+01 
 2.10706459e+08  2.10706459e+08  0.00000000e+00  2.10706459e+08  6.35378685e+01  2.10706459e+08  6.38084607e+01  2.10706459e+08  6.20004131e+01 
 2.12331650e+08  2.12331650e+08  0.00000000e+00  2.12331650e+08  6.35378803e+01  2.12331650e+08  6.38084734e+01  2.12331650e+08  6.20004116e+01 
 2.13969376e+08  2.13969376e+08  0.00000000e+00  2.13969376e+08  6.35378923e+01  2.13969376e+08  6.38084864e+01  2.13969376e+08  6.20004100e+01 
 2.15619733e+08  2.15619733e+08  0.00000000e+00  2.15619733e+08  6.35379046e+01  2.15619733e+08  6.38084995e+01  2.15619733e+08  6.20004083e+01 
 2.17282820e+08  2.17282820e+08  0.00000000e+00  2.17282820e+08  6.35379170e+01  2.17282820e+08  6.38085129e+01  2.17282820e+08  6.20004067e+01 
 2.18958734e+08  2.18958734e+08  0.00000000e+00  2.18958734e+08  6.35379296e+01  2.18958734e+08  6.38085265e+01  2.18958734e+08  6.20004050e+01 
 2.20647575e+08  2.20647575e+08  0.00000000e+00  2.20647575e+08  6.35379424e+01  2.20647575e+08  6.38085403e+01  2.20647575e+08  6.20004033e+01 
 2.22349442e+08  2.22349442e+08  0.00000000e+00  2.22349442e+08  6.35379554e+01  2.22349442e+08  6.38085543e+01  2.22349442e+08  6.20004016e+01 
 2.24064436e+08  2.24064436e+08  0.00000000e+00  2.24064436e+08  6.35379686e+01  2.24064436e+08  6.38085685e+01  2.24064436e+08  6.20003999e+01 
 2.25792657e+08  2.25792657e+08  0.00000000e+00  2.25792657e+08  6.35379820e+01  2.25792657e+08  6.38085829e+01  2.25792657e+08  6.20003981e+01 
 2.27534208e+08  2.27534208e+08  0.00000000e+00  2.27534208e+08  6.35379956e+01  2.27534208e+08  6.38085976e+01  2.27534208e+08  6.20003963e+01 
 2.29289192e+08  2.29289192e+08  0.00000000e+00  2.29289192e+08  6.35380094e+01  2.29289192e+08  6.38086124e+01  2.29289192e+08  6.20003944e+01 
 2.31057713e+08  2.31057713e+08  0.00000000e+00  2.31057713e+08  6.35380234e+01  2.31057713e+08  6.38086275e+01  2.31057713e+08  6.20003926e+01 
 2.32839874e+08  2.32839874e+08  0.00000000e+00  2.32839874e+08  6.35380377e+01  2.32839874e+08  6.38086429e+01  2.32839874e+08  6.20003907e+01 
 2.34635780e+08  2.34635780e+08  0.00000000e+00  2.34635780e+08  6.35380522e+01  2.34635780e+08  6.38086585e+01  2.34635780e+08  6.20003888e+01 
 2.36445539e+08  2.36445539e+08  0.00000000e+00  2.36445539e+08  6.35380668e+01  2.36445539e+08  6.38086743e+01  2.36445539e+08  6.20003868e+01 
 2.38269257e+08  2.38269257e+08  0.00000000e+00  2.38269257e+08  6.35380818e+01  2.38269257e+08  6.38086904e+01  2.38269257e+08  6.20003848e+01 
 2.40107041e+08  2.40107041e+08  0.00000000e+00  2.40107041e+08  6.35380969e+01  2.40107041e+08  6.38087067e+01  2.40107041e+08  6.20003828e+01 
 2.41958999e+08  2.41958999e+08  0.00000000e+00  2.41958999e+08  6.35381123e+01  2.41958999e+08  6.38087233e+01  2.41958999e+08  6.20003808e+01 
 2.43825243e+08  2.43825243e+08  0.00000000e+00  2.43825243e+08  6.35381279e+01  2.43825243e+08  6.38087401e+01  2.43825243e+08  6.20003787e+01 
 2.45705880e+08  2.45705880e+08  0.00000000e+00  2.45705880e+08  6.35381438e+01  2.45705880e+08  6.38087572e+01  2.45705880e+08  6.20003766e+01 
 2.47601023e+08  2.47601023e+08  0.00000000e+00  2.47601023e+08  6.35381599e+01  2.47601023e+08  6.38087745e+01  2.47601023e+08  6.20003745e+01 
 2.49510784e+08  2.49510784e+08  0.00000000e+00  2.49510784e+08  6.35381763e+01  2.49510784e+08  6.38087922e+01  2.49510784e+08  6.20003723e+01 
 2.51435274e+08  2.51435274e+08  0.00000000e+00  2.51435274e+08  6.35381929e+01  2.51435274e+08  6.38088101e+01  2.51435274e+08  6.20003701e+01 
 2.53374608e+08  2.53374608e+08  0.00000000e+00  2.53374608e+08  6.35382098e+01  2.53374608e+08  6.38088282e+01  2.53374608e+08  6.20003679e+01 
 2.55328901e+08  2.55328901e+08  0.00000000e+00  2.55328901e+08  6.35382269e+01  2.55328901e+08  6.38088467e+01  2.55328901e+08  6.20003656e+01 
 2.57298266e+08  2.57298266e+08  0.00000000e+00  2.57298266e+08  6.35382443e+01  2.57298266e+08  6.38088654e+01  2.57298266e+08  6.20003633e+01 
 2.59282822e+08  2.59282822e+08  0.00000000e+00  2.59282822e+08  6.35382620e+01  2.59282822e+08  6.38088845e+01  2.59282822e+08  6.20003610e+01 
 2.61282685e+08  2.61282685e+08  0.00000000e+00  2.61282685e+08  6.35382799e+01  2.61282685e+08  6.38089038e+01  2.61282685e+08  6.20003586e+01 
 2.63297973e+08  2.63297973e+08  0.00000000e+00  2.63297973e+08  6.35382981e+01  2.63297973e+08  6.38089234e+01  2.63297973e+08  6.20003562e+01 
