 1.21000000e-11  1.21000000e-11  1.21000000e-11  1.00000000e+00  1.21000000e-11  0.00000000e+00  1.21000000e-11  1.10000000e+00  1.21000000e-11  8.79238724e-01 
 1.23000000e-11  1.23000000e-11  1.23000000e-11  1.00000000e+00  1.23000000e-11  0.00000000e+00  1.23000000e-11  1.10000000e+00  1.23000000e-11  8.88943790e-01 
 1.25000000e-11  1.25000000e-11  1.25000000e-11  1.00000000e+00  1.25000000e-11  0.00000000e+00  1.25000000e-11  1.10000000e+00  1.25000000e-11  8.98406056e-01 
 1.27000000e-11  1.27000000e-11  1.27000000e-11  1.00000000e+00  1.27000000e-11  0.00000000e+00  1.27000000e-11  1.10000000e+00  1.27000000e-11  9.07625516e-01 
 1.29000000e-11  1.29000000e-11  1.29000000e-11  1.00000000e+00  1.29000000e-11  0.00000000e+00  1.29000000e-11  1.10000000e+00  1.29000000e-11  9.16602516e-01 
 1.31000000e-11  1.31000000e-11  1.31000000e-11  1.00000000e+00  1.31000000e-11  0.00000000e+00  1.31000000e-11  1.10000000e+00  1.31000000e-11  9.25337731e-01 
 1.33000000e-11  1.33000000e-11  1.33000000e-11  1.00000000e+00  1.33000000e-11  0.00000000e+00  1.33000000e-11  1.10000000e+00  1.33000000e-11  9.33832147e-01 
 1.35000000e-11  1.35000000e-11  1.35000000e-11  1.00000000e+00  1.35000000e-11  0.00000000e+00  1.35000000e-11  1.10000000e+00  1.35000000e-11  9.42087043e-01 
 1.37000000e-11  1.37000000e-11  1.37000000e-11  1.00000000e+00  1.37000000e-11  0.00000000e+00  1.37000000e-11  1.10000000e+00  1.37000000e-11  9.50103968e-01 
 1.39000000e-11  1.39000000e-11  1.39000000e-11  1.00000000e+00  1.39000000e-11  0.00000000e+00  1.39000000e-11  1.10000000e+00  1.39000000e-11  9.57884731e-01 
 1.41000000e-11  1.41000000e-11  1.41000000e-11  1.00000000e+00  1.41000000e-11  0.00000000e+00  1.41000000e-11  1.10000000e+00  1.41000000e-11  9.65431377e-01 
 1.43000000e-11  1.43000000e-11  1.43000000e-11  1.00000000e+00  1.43000000e-11  0.00000000e+00  1.43000000e-11  1.10000000e+00  1.43000000e-11  9.72746175e-01 
 1.45000000e-11  1.45000000e-11  1.45000000e-11  1.00000000e+00  1.45000000e-11  0.00000000e+00  1.45000000e-11  1.10000000e+00  1.45000000e-11  9.79831599e-01 
 1.47000000e-11  1.47000000e-11  1.47000000e-11  1.00000000e+00  1.47000000e-11  0.00000000e+00  1.47000000e-11  1.10000000e+00  1.47000000e-11  9.86690318e-01 
