 1.50025225e-03  1.50025225e-03  1.50025225e-03  1.50000000e+01  1.50025225e-03  1.50000000e+01  1.50025225e-03  1.20017651e+01  1.50025225e-03  1.05166418e-01  1.50025225e-03  3.07577999e-02 
 1.50025259e-03  1.50025259e-03  1.50025259e-03  1.50000000e+01  1.50025259e-03  1.50000000e+01  1.50025259e-03  1.20017583e+01  1.50025259e-03  1.05266310e-01  1.50025259e-03  3.08585039e-02 
 1.50025326e-03  1.50025326e-03  1.50025326e-03  1.50000000e+01  1.50025326e-03  1.50000000e+01  1.50025326e-03  1.20017449e+01  1.50025326e-03  1.05466090e-01  1.50025326e-03  3.10599093e-02 
 1.50025461e-03  1.50025461e-03  1.50025461e-03  1.50000000e+01  1.50025461e-03  1.50000000e+01  1.50025461e-03  1.20017185e+01  1.50025461e-03  1.05865641e-01  1.50025461e-03  3.14627096e-02 
 1.50025731e-03  1.50025731e-03  1.50025731e-03  1.50000000e+01  1.50025731e-03  1.50000000e+01  1.50025731e-03  1.20016672e+01  1.50025731e-03  1.06664700e-01  1.50025731e-03  3.22682679e-02 
 1.50026270e-03  1.50026270e-03  1.50026270e-03  1.50000000e+01  1.50026270e-03  1.50000000e+01  1.50026270e-03  1.20015704e+01  1.50026270e-03  1.08262650e-01  1.50026270e-03  3.38792131e-02 
 1.50027348e-03  1.50027348e-03  1.50027348e-03  1.50000000e+01  1.50027348e-03  1.50000000e+01  1.50027348e-03  1.20014005e+01  1.50027348e-03  1.11457853e-01  1.50027348e-03  3.71004011e-02 
 1.50029348e-03  1.50029348e-03  1.50029348e-03  1.50000000e+01  1.50029348e-03  1.50000000e+01  1.50029348e-03  1.20011685e+01  1.50029348e-03  1.17381120e-01  1.50029348e-03  4.30718367e-02 
 1.50031348e-03  1.50031348e-03  1.50031348e-03  1.50000000e+01  1.50031348e-03  1.50000000e+01  1.50031348e-03  1.20010447e+01  1.50031348e-03  1.23300884e-01  1.50031348e-03  4.90397372e-02 
 1.50033348e-03  1.50033348e-03  1.50033348e-03  1.50000000e+01  1.50033348e-03  1.50000000e+01  1.50033348e-03  1.20010289e+01  1.50033348e-03  1.29216945e-01  1.50033348e-03  5.50039039e-02 
 1.50035348e-03  1.50035348e-03  1.50035348e-03  1.50000000e+01  1.50035348e-03  1.50000000e+01  1.50035348e-03  1.20011211e+01  1.50035348e-03  1.35129095e-01  1.50035348e-03  6.09641282e-02 
 1.50037348e-03  1.50037348e-03  1.50037348e-03  1.50000000e+01  1.50037348e-03  1.50000000e+01  1.50037348e-03  1.20013211e+01  1.50037348e-03  1.41037122e-01  1.50037348e-03  6.69201986e-02 
 1.50038726e-03  1.50038726e-03  1.50038726e-03  1.50000000e+01  1.50038726e-03  1.50000000e+01  1.50038726e-03  1.20015215e+01  1.50038726e-03  1.45102940e-01  1.50038726e-03  7.10190819e-02 
 1.50040103e-03  1.50040103e-03  1.50040103e-03  1.50000000e+01  1.50040103e-03  1.50000000e+01  1.50040103e-03  1.20017730e+01  1.50040103e-03  1.49166641e-01  1.50040103e-03  7.51158328e-02 
 1.50040123e-03  1.50040123e-03  1.50040123e-03  1.35000000e+01  1.50040123e-03  1.50000000e+01  1.50040123e-03  1.20017771e+01  1.50040123e-03  1.49195639e-01  1.50040123e-03  7.51753102e-02 
