 6.65600000e-06  6.65600000e-06  6.65600000e-06  1.99968458e+00  6.65600000e-06  1.19981075e+00  6.65600000e-06  2.54299562e+00  6.65600000e-06 -1.00020197e-02 
 6.85600000e-06  6.85600000e-06  6.85600000e-06  1.99968458e+00  6.85600000e-06  1.19981075e+00  6.85600000e-06  2.54299562e+00  6.85600000e-06 -1.00020197e-02 
 7.05600000e-06  7.05600000e-06  7.05600000e-06  1.99968458e+00  7.05600000e-06  1.19981075e+00  7.05600000e-06  2.54299562e+00  7.05600000e-06 -1.00020197e-02 
 7.25600000e-06  7.25600000e-06  7.25600000e-06  1.99968458e+00  7.25600000e-06  1.19981075e+00  7.25600000e-06  2.54299562e+00  7.25600000e-06 -1.00020197e-02 
 7.45600000e-06  7.45600000e-06  7.45600000e-06  1.99968458e+00  7.45600000e-06  1.19981075e+00  7.45600000e-06  2.54299562e+00  7.45600000e-06 -1.00020197e-02 
 7.65600000e-06  7.65600000e-06  7.65600000e-06  1.99968458e+00  7.65600000e-06  1.19981075e+00  7.65600000e-06  2.54299562e+00  7.65600000e-06 -1.00020197e-02 
 7.85600000e-06  7.85600000e-06  7.85600000e-06  1.99968458e+00  7.85600000e-06  1.19981075e+00  7.85600000e-06  2.54299562e+00  7.85600000e-06 -1.00020197e-02 
 8.05600000e-06  8.05600000e-06  8.05600000e-06  1.99968458e+00  8.05600000e-06  1.19981075e+00  8.05600000e-06  2.54299562e+00  8.05600000e-06 -1.00020197e-02 
 8.25600000e-06  8.25600000e-06  8.25600000e-06  1.99968458e+00  8.25600000e-06  1.19981075e+00  8.25600000e-06  2.54299562e+00  8.25600000e-06 -1.00020197e-02 
 8.45600000e-06  8.45600000e-06  8.45600000e-06  1.99968458e+00  8.45600000e-06  1.19981075e+00  8.45600000e-06  2.54299562e+00  8.45600000e-06 -1.00020197e-02 
 8.65600000e-06  8.65600000e-06  8.65600000e-06  1.99968458e+00  8.65600000e-06  1.19981075e+00  8.65600000e-06  2.54299562e+00  8.65600000e-06 -1.00020197e-02 
 8.85600000e-06  8.85600000e-06  8.85600000e-06  1.99968458e+00  8.85600000e-06  1.19981075e+00  8.85600000e-06  2.54299562e+00  8.85600000e-06 -1.00020197e-02 
 9.05600000e-06  9.05600000e-06  9.05600000e-06  1.99968458e+00  9.05600000e-06  1.19981075e+00  9.05600000e-06  2.54299562e+00  9.05600000e-06 -1.00020197e-02 
