 3.06267790e-01  3.06267790e-01  3.06267790e-01  2.99809099e+02  3.06267790e-01  2.61942887e+02  3.06267790e-01  5.82062255e+01 
 3.06317790e-01  3.06317790e-01  3.06317790e-01  2.97790592e+02  3.06317790e-01  2.61940958e+02  3.06317790e-01  5.80352816e+01 
 3.06367790e-01  3.06367790e-01  3.06367790e-01  2.95698609e+02  3.06367790e-01  2.61939028e+02  3.06367790e-01  5.78648398e+01 
 3.06417790e-01  3.06417790e-01  3.06417790e-01  2.93533668e+02  3.06417790e-01  2.61937098e+02  3.06417790e-01  5.76948986e+01 
 3.06467790e-01  3.06467790e-01  3.06467790e-01  2.91296301e+02  3.06467790e-01  2.61935169e+02  3.06467790e-01  5.75254564e+01 
 3.06517790e-01  3.06517790e-01  3.06517790e-01  2.88987061e+02  3.06517790e-01  2.61933239e+02  3.06517790e-01  5.73565119e+01 
 3.06567790e-01  3.06567790e-01  3.06567790e-01  2.86606518e+02  3.06567790e-01  2.61931309e+02  3.06567790e-01  5.71880635e+01 
 3.06617790e-01  3.06617790e-01  3.06617790e-01  2.84155259e+02  3.06617790e-01  2.61929379e+02  3.06617790e-01  5.70201099e+01 
 3.06667790e-01  3.06667790e-01  3.06667790e-01  2.81633889e+02  3.06667790e-01  2.61927449e+02  3.06667790e-01  5.68526495e+01 
 3.06717790e-01  3.06717790e-01  3.06717790e-01  2.79043030e+02  3.06717790e-01  2.61925518e+02  3.06717790e-01  5.66856809e+01 
 3.06767790e-01  3.06767790e-01  3.06767790e-01  2.76383321e+02  3.06767790e-01  2.61923588e+02  3.06767790e-01  5.65192027e+01 
 3.06817790e-01  3.06817790e-01  3.06817790e-01  2.73655419e+02  3.06817790e-01  2.61921658e+02  3.06817790e-01  5.63532134e+01 
 3.06867790e-01  3.06867790e-01  3.06867790e-01  2.70859997e+02  3.06867790e-01  2.61919727e+02  3.06867790e-01  5.61877116e+01 
 3.06917790e-01  3.06917790e-01  3.06917790e-01  2.67997744e+02  3.06917790e-01  2.61917797e+02  3.06917790e-01  5.60226959e+01 
 3.06967790e-01  3.06967790e-01  3.06967790e-01  2.65069366e+02  3.06967790e-01  2.61915866e+02  3.06967790e-01  5.58581648e+01 
 3.07017790e-01  3.07017790e-01  3.07017790e-01  2.62075587e+02  3.07017790e-01  2.61913935e+02  3.07017790e-01  5.56941169e+01 
 3.07067790e-01  3.07067790e-01  3.07067790e-01  2.59017144e+02  3.07067790e-01  2.61912004e+02  3.07067790e-01  5.55305509e+01 
 3.07117790e-01  3.07117790e-01  3.07117790e-01  2.55894793e+02  3.07117790e-01  2.61910073e+02  3.07117790e-01  5.53674651e+01 
 3.07167790e-01  3.07167790e-01  3.07167790e-01  2.52709303e+02  3.07167790e-01  2.61908142e+02  3.07167790e-01  5.52048584e+01 
 3.07217790e-01  3.07217790e-01  3.07217790e-01  2.49461462e+02  3.07217790e-01  2.61906210e+02  3.07217790e-01  5.50427292e+01 
 3.07267790e-01  3.07267790e-01  3.07267790e-01  2.46152069e+02  3.07267790e-01  2.61904279e+02  3.07267790e-01  5.48810762e+01 
 3.07317790e-01  3.07317790e-01  3.07317790e-01  2.42781942e+02  3.07317790e-01  2.61902347e+02  3.07317790e-01  5.47198979e+01 
 3.07367790e-01  3.07367790e-01  3.07367790e-01  2.39351912e+02  3.07367790e-01  2.61900415e+02  3.07367790e-01  5.45591930e+01 
 3.07417790e-01  3.07417790e-01  3.07417790e-01  2.35862826e+02  3.07417790e-01  2.61898482e+02  3.07417790e-01  5.43989601e+01 
 3.07467790e-01  3.07467790e-01  3.07467790e-01  2.32315544e+02  3.07467790e-01  2.61896549e+02  3.07467790e-01  5.42391978e+01 
 3.07517790e-01  3.07517790e-01  3.07517790e-01  2.28710942e+02  3.07517790e-01  2.61894616e+02  3.07517790e-01  5.40799048e+01 
 3.07567790e-01  3.07567790e-01  3.07567790e-01  2.25049909e+02  3.07567790e-01  2.61892681e+02  3.07567790e-01  5.39210796e+01 
 3.07617790e-01  3.07617790e-01  3.07617790e-01  2.21333348e+02  3.07617790e-01  2.61890746e+02  3.07617790e-01  5.37627209e+01 
 3.07667790e-01  3.07667790e-01  3.07667790e-01  2.17562176e+02  3.07667790e-01  2.61888806e+02  3.07667790e-01  5.36048275e+01 
 3.07717790e-01  3.07717790e-01  3.07717790e-01  2.13737324e+02  3.07717790e-01  2.61886862e+02  3.07717790e-01  5.34473981e+01 
 3.07767790e-01  3.07767790e-01  3.07767790e-01  2.09859736e+02  3.07767790e-01  2.61884914e+02  3.07767790e-01  5.32904314e+01 
 3.07817790e-01  3.07817790e-01  3.07817790e-01  2.05930367e+02  3.07817790e-01  2.60262823e+02  3.07817790e-01  5.32337032e+01 
 3.07867790e-01  3.07867790e-01  3.07867790e-01  2.01950189e+02  3.07867790e-01  2.56454447e+02  3.07867790e-01  5.33241324e+01 
 3.07917790e-01  3.07917790e-01  3.07917790e-01  1.97920183e+02  3.07917790e-01  2.52521363e+02  3.07917790e-01  5.34370948e+01 
 3.07967790e-01  3.07967790e-01  3.07967790e-01  1.93841342e+02  3.07967790e-01  2.48551248e+02  3.07967790e-01  5.35503071e+01 
 3.08017790e-01  3.08017790e-01  3.08017790e-01  1.89714674e+02  3.08017790e-01  2.44540425e+02  3.08017790e-01  5.36650719e+01 
 3.08067790e-01  3.08067790e-01  3.08067790e-01  1.85541197e+02  3.08067790e-01  2.40485763e+02  3.08067790e-01  5.37824193e+01 
 3.08117790e-01  3.08117790e-01  3.08117790e-01  1.81321941e+02  3.08117790e-01  2.36387756e+02  3.08117790e-01  5.39023976e+01 
 3.08167790e-01  3.08167790e-01  3.08167790e-01  1.77057946e+02  3.08167790e-01  2.32247467e+02  3.08167790e-01  5.40249079e+01 
 3.08217790e-01  3.08217790e-01  3.08217790e-01  1.72750264e+02  3.08217790e-01  2.28065907e+02  3.08217790e-01  5.41498676e+01 
 3.08267790e-01  3.08267790e-01  3.08267790e-01  1.68399959e+02  3.08267790e-01  2.23844065e+02  3.08267790e-01  5.42772020e+01 
 3.08317790e-01  3.08317790e-01  3.08317790e-01  1.64008104e+02  3.08317790e-01  2.19582940e+02  3.08317790e-01  5.44068365e+01 
 3.08367790e-01  3.08367790e-01  3.08367790e-01  1.59575782e+02  3.08367790e-01  2.15283540e+02  3.08367790e-01  5.45386960e+01 
 3.08417790e-01  3.08417790e-01  3.08417790e-01  1.55104087e+02  3.08417790e-01  2.10946883e+02  3.08417790e-01  5.46727050e+01 
 3.08467790e-01  3.08467790e-01  3.08467790e-01  1.50594123e+02  3.08467790e-01  2.06573997e+02  3.08467790e-01  5.48087873e+01 
 3.08517790e-01  3.08517790e-01  3.08517790e-01  1.46047002e+02  3.08517790e-01  2.02165918e+02  3.08517790e-01  5.49468666e+01 
 3.08567790e-01  3.08567790e-01  3.08567790e-01  1.41463846e+02  3.08567790e-01  1.97723692e+02  3.08567790e-01  5.50868662e+01 
 3.08617790e-01  3.08617790e-01  3.08617790e-01  1.36845786e+02  3.08617790e-01  1.93248372e+02  3.08617790e-01  5.52287088e+01 
