 2.38228670e+08  2.38228670e+08  0.00000000e+00  2.38228670e+08  1.12041824e+01  2.38228670e+08  1.12041666e+01  2.38228670e+08  5.20166215e-02  2.38228670e+08  5.11185385e-02 
 2.40065779e+08  2.40065779e+08  0.00000000e+00  2.40065779e+08  1.12043457e+01  2.40065779e+08  1.12043297e+01  2.40065779e+08  5.24172746e-02  2.40065779e+08  5.15122660e-02 
 2.41917055e+08  2.41917055e+08  0.00000000e+00  2.41917055e+08  1.12045115e+01  2.41917055e+08  1.12044953e+01  2.41917055e+08  5.28210063e-02  2.41917055e+08  5.19090188e-02 
 2.43782607e+08  2.43782607e+08  0.00000000e+00  2.43782607e+08  1.12046799e+01  2.43782607e+08  1.12046634e+01  2.43782607e+08  5.32278400e-02  2.43782607e+08  5.23088198e-02 
 2.45662545e+08  2.45662545e+08  0.00000000e+00  2.45662545e+08  1.12048509e+01  2.45662545e+08  1.12048341e+01  2.45662545e+08  5.36377995e-02  2.45662545e+08  5.27116923e-02 
 2.47556981e+08  2.47556981e+08  0.00000000e+00  2.47556981e+08  1.12050245e+01  2.47556981e+08  1.12050075e+01  2.47556981e+08  5.40509086e-02  2.47556981e+08  5.31176597e-02 
 2.49466025e+08  2.49466025e+08  0.00000000e+00  2.49466025e+08  1.12052008e+01  2.49466025e+08  1.12051836e+01  2.49466025e+08  5.44671913e-02  2.49466025e+08  5.35267456e-02 
 2.51389791e+08  2.51389791e+08  0.00000000e+00  2.51389791e+08  1.12053799e+01  2.51389791e+08  1.12053623e+01  2.51389791e+08  5.48866717e-02  2.51389791e+08  5.39389738e-02 
 2.53328393e+08  2.53328393e+08  0.00000000e+00  2.53328393e+08  1.12055617e+01  2.53328393e+08  1.12055439e+01  2.53328393e+08  5.53093743e-02  2.53328393e+08  5.43543682e-02 
 2.55281944e+08  2.55281944e+08  0.00000000e+00  2.55281944e+08  1.12057463e+01  2.55281944e+08  1.12057282e+01  2.55281944e+08  5.57353235e-02  2.55281944e+08  5.47729529e-02 
 2.57250560e+08  2.57250560e+08  0.00000000e+00  2.57250560e+08  1.12059338e+01  2.57250560e+08  1.12059154e+01  2.57250560e+08  5.61645442e-02  2.57250560e+08  5.51947523e-02 
 2.59234357e+08  2.59234357e+08  0.00000000e+00  2.59234357e+08  1.12061242e+01  2.59234357e+08  1.12061055e+01  2.59234357e+08  5.65970612e-02  2.59234357e+08  5.56197908e-02 
 2.61233452e+08  2.61233452e+08  0.00000000e+00  2.61233452e+08  1.12063175e+01  2.61233452e+08  1.12062985e+01  2.61233452e+08  5.70328997e-02  2.61233452e+08  5.60480931e-02 
 2.63247963e+08  2.63247963e+08  0.00000000e+00  2.63247963e+08  1.12065138e+01  2.63247963e+08  1.12064945e+01  2.63247963e+08  5.74720849e-02  2.63247963e+08  5.64796840e-02 
 2.65278009e+08  2.65278009e+08  0.00000000e+00  2.65278009e+08  1.12067131e+01  2.65278009e+08  1.12066936e+01  2.65278009e+08  5.79146424e-02  2.65278009e+08  5.69145886e-02 
 2.67323710e+08  2.67323710e+08  0.00000000e+00  2.67323710e+08  1.12069155e+01  2.67323710e+08  1.12068957e+01  2.67323710e+08  5.83605977e-02  2.67323710e+08  5.73528320e-02 
 2.69385187e+08  2.69385187e+08  0.00000000e+00  2.69385187e+08  1.12071211e+01  2.69385187e+08  1.12071009e+01  2.69385187e+08  5.88099767e-02  2.69385187e+08  5.77944397e-02 
 2.71462560e+08  2.71462560e+08  0.00000000e+00  2.71462560e+08  1.12073298e+01  2.71462560e+08  1.12073094e+01  2.71462560e+08  5.92628056e-02  2.71462560e+08  5.82394373e-02 
 2.73555954e+08  2.73555954e+08  0.00000000e+00  2.73555954e+08  1.12075418e+01  2.73555954e+08  1.12075210e+01  2.73555954e+08  5.97191104e-02  2.73555954e+08  5.86878504e-02 
 2.75665490e+08  2.75665490e+08  0.00000000e+00  2.75665490e+08  1.12077570e+01  2.75665490e+08  1.12077359e+01  2.75665490e+08  6.01789177e-02  2.75665490e+08  5.91397052e-02 
 2.77791295e+08  2.77791295e+08  0.00000000e+00  2.77791295e+08  1.12079755e+01  2.77791295e+08  1.12079541e+01  2.77791295e+08  6.06422542e-02  2.77791295e+08  5.95950278e-02 
 2.79933492e+08  2.79933492e+08  0.00000000e+00  2.79933492e+08  1.12081975e+01  2.79933492e+08  1.12081757e+01  2.79933492e+08  6.11091465e-02  2.79933492e+08  6.00538445e-02 
 2.82092209e+08  2.82092209e+08  0.00000000e+00  2.82092209e+08  1.12084228e+01  2.82092209e+08  1.12084007e+01  2.82092209e+08  6.15796217e-02  2.82092209e+08  6.05161818e-02 
 2.84267574e+08  2.84267574e+08  0.00000000e+00  2.84267574e+08  1.12086517e+01  2.84267574e+08  1.12086292e+01  2.84267574e+08  6.20537072e-02  2.84267574e+08  6.09820665e-02 
 2.86459713e+08  2.86459713e+08  0.00000000e+00  2.86459713e+08  1.12088841e+01  2.86459713e+08  1.12088613e+01  2.86459713e+08  6.25314302e-02  2.86459713e+08  6.14515256e-02 
