 time            time            v(q)            v(qb)          
 1.76784768e-10  1.76784768e-10  1.86154740e-03  2.49806251e+00 
 1.77284768e-10  1.77284768e-10  1.81617274e-03  2.49810942e+00 
 1.77784768e-10  1.77784768e-10  1.77190463e-03  2.49815519e+00 
 1.78284768e-10  1.78284768e-10  1.72871607e-03  2.49819986e+00 
 1.78784768e-10  1.78784768e-10  1.68658075e-03  2.49824344e+00 
 1.79284768e-10  1.79284768e-10  1.64547297e-03  2.49828598e+00 
 1.79784768e-10  1.79784768e-10  1.60536766e-03  2.49832749e+00 
 1.80284768e-10  1.80284768e-10  1.56624039e-03  2.49836799e+00 
 1.80784768e-10  1.80784768e-10  1.52806729e-03  2.49840752e+00 
 1.81284768e-10  1.81284768e-10  1.49082509e-03  2.49844609e+00 
 1.81784768e-10  1.81784768e-10  1.45449108e-03  2.49848372e+00 
 1.82284768e-10  1.82284768e-10  1.41904310e-03  2.49852045e+00 
 1.82784768e-10  1.82784768e-10  1.38445956e-03  2.49855629e+00 
 1.83284768e-10  1.83284768e-10  1.35071935e-03  2.49859126e+00 
 1.83784768e-10  1.83784768e-10  1.31780191e-03  2.49862539e+00 
 1.84284768e-10  1.84284768e-10  1.28568716e-03  2.49865869e+00 
 1.84784768e-10  1.84784768e-10  1.25435553e-03  2.49869119e+00 
 1.85284768e-10  1.85284768e-10  1.22378791e-03  2.49872290e+00 
 1.85784768e-10  1.85784768e-10  1.19396566e-03  2.49875385e+00 
 1.86284768e-10  1.86284768e-10  1.16487060e-03  2.49878404e+00 
 1.86784768e-10  1.86784768e-10  1.13648499e-03  2.49881351e+00 
 1.87284768e-10  1.87284768e-10  1.10879152e-03  2.49884226e+00 
 1.87784768e-10  1.87784768e-10  1.08177331e-03  2.49887032e+00 
 1.88284768e-10  1.88284768e-10  1.05541388e-03  2.49889769e+00 
 1.88784768e-10  1.88784768e-10  1.02969716e-03  2.49892441e+00 
 1.89284768e-10  1.89284768e-10  1.00460747e-03  2.49895048e+00 
 1.89784768e-10  1.89784768e-10  9.80129516e-04  2.49897592e+00 
 1.90284768e-10  1.90284768e-10  9.56248375e-04  2.49900074e+00 
 1.90784768e-10  1.90784768e-10  9.32949485e-04  2.49902496e+00 
 1.91284768e-10  1.91284768e-10  9.10218642e-04  2.49904859e+00 
 1.91784768e-10  1.91784768e-10  8.88041989e-04  2.49907166e+00 
 1.92284768e-10  1.92284768e-10  8.66406006e-04  2.49909416e+00 
 1.92784768e-10  1.92784768e-10  8.45297503e-04  2.49911612e+00 
 1.93284768e-10  1.93284768e-10  8.24703612e-04  2.49913755e+00 
 1.93784768e-10  1.93784768e-10  8.04611780e-04  2.49915846e+00 
 1.94284768e-10  1.94284768e-10  7.85009758e-04  2.49917886e+00 
 1.94784768e-10  1.94784768e-10  7.65885598e-04  2.49919877e+00 
 1.95284768e-10  1.95284768e-10  7.47227642e-04  2.49921820e+00 
 1.95784768e-10  1.95784768e-10  7.29024519e-04  2.49923716e+00 
 1.96284768e-10  1.96284768e-10  7.11265133e-04  2.49925566e+00 
 1.96784768e-10  1.96784768e-10  6.93938660e-04  2.49927371e+00 
 1.97284768e-10  1.97284768e-10  6.77034539e-04  2.49929132e+00 
 1.97784768e-10  1.97784768e-10  6.60542469e-04  2.49930851e+00 
 1.98284768e-10  1.98284768e-10  6.44452397e-04  2.49932528e+00 
 1.98784768e-10  1.98784768e-10  6.28754519e-04  2.49934164e+00 
 1.99284768e-10  1.99284768e-10  6.13439268e-04  2.49935761e+00 
 1.99784768e-10  1.99784768e-10  5.98497311e-04  2.49937319e+00 
 2.00284768e-10  2.00284768e-10  5.83919542e-04  2.49938839e+00 
 2.00784768e-10  2.00784768e-10  5.69697080e-04  2.49940322e+00 
 2.01284768e-10  2.01284768e-10  5.55821257e-04  2.49941770e+00 
 2.01784768e-10  2.01784768e-10  5.42283619e-04  2.49943182e+00 
 2.02284768e-10  2.02284768e-10  5.29075918e-04  2.49944561e+00 
 2.02784768e-10  2.02784768e-10  5.16190106e-04  2.49945906e+00 
 2.03284768e-10  2.03284768e-10  5.03618334e-04  2.49947218e+00 
 2.03784768e-10  2.03784768e-10  4.91352942e-04  2.49948498e+00 
 2.04284768e-10  2.04284768e-10  4.79386458e-04  2.49949748e+00 
 2.04784768e-10  2.04784768e-10  4.67711592e-04  2.49950967e+00 
 2.05284768e-10  2.05284768e-10  4.56321232e-04  2.49952156e+00 
 2.05784768e-10  2.05784768e-10  4.45208441e-04  2.49953317e+00 
 2.06284768e-10  2.06284768e-10  4.34366449e-04  2.49954450e+00 
 2.06784768e-10  2.06784768e-10  4.23788652e-04  2.49955555e+00 
 2.07284768e-10  2.07284768e-10  4.13468608e-04  2.49956633e+00 
 2.07784768e-10  2.07784768e-10  4.03400032e-04  2.49957686e+00 
 2.08284768e-10  2.08284768e-10  3.93576791e-04  2.49958712e+00 
 2.08784768e-10  2.08784768e-10  3.83992903e-04  2.49959714e+00 
 2.09284768e-10  2.09284768e-10  3.74642532e-04  2.49960692e+00 
 2.09784768e-10  2.09784768e-10  3.65519984e-04  2.49961646e+00 
 2.10284768e-10  2.10284768e-10  3.56619704e-04  2.49962576e+00 
 2.10784768e-10  2.10784768e-10  3.47936272e-04  2.49963484e+00 
 2.11284768e-10  2.11284768e-10  3.39464401e-04  2.49964371e+00 
 2.11784768e-10  2.11784768e-10  3.31198934e-04  2.49965235e+00 
 2.12284768e-10  2.12284768e-10  3.23134837e-04  2.49966079e+00 
 2.12784768e-10  2.12784768e-10  3.15267201e-04  2.49966902e+00 
 2.13284768e-10  2.13284768e-10  3.07591237e-04  2.49967706e+00 
 2.13784768e-10  2.13784768e-10  3.00102272e-04  2.49968489e+00 
 2.14284768e-10  2.14284768e-10  2.92795746e-04  2.49969254e+00 
 2.14784768e-10  2.14784768e-10  2.85667212e-04  2.49970000e+00 
 2.15284768e-10  2.15284768e-10  2.78712332e-04  2.49970728e+00 
 2.15784768e-10  2.15784768e-10  2.71926871e-04  2.49971439e+00 
 2.16284768e-10  2.16284768e-10  2.65306700e-04  2.49972132e+00 
 2.16784768e-10  2.16784768e-10  2.58847789e-04  2.49972809e+00 
 2.17284768e-10  2.17284768e-10  2.52546209e-04  2.49973469e+00 
 2.17784768e-10  2.17784768e-10  2.46398123e-04  2.49974113e+00 
 2.18284768e-10  2.18284768e-10  2.40399790e-04  2.49974741e+00 
 2.18784768e-10  2.18784768e-10  2.34547561e-04  2.49975354e+00 
 2.19284768e-10  2.19284768e-10  2.28837873e-04  2.49975953e+00 
 2.19784768e-10  2.19784768e-10  2.23267254e-04  2.49976536e+00 
 2.20284768e-10  2.20284768e-10  2.17832312e-04  2.49977106e+00 
 2.20784768e-10  2.20784768e-10  2.12529742e-04  2.49977662e+00 
 2.21284768e-10  2.21284768e-10  2.07356317e-04  2.49978204e+00 
 2.21784768e-10  2.21784768e-10  2.02308890e-04  2.49978733e+00 
 2.22284768e-10  2.22284768e-10  1.97384390e-04  2.49979249e+00 
 2.22784768e-10  2.22784768e-10  1.92579821e-04  2.49979753e+00 
 2.23284768e-10  2.23284768e-10  1.87892261e-04  2.49980245e+00 
 2.23784768e-10  2.23784768e-10  1.83318858e-04  2.49980724e+00 
 2.24284768e-10  2.24284768e-10  1.78856829e-04  2.49981192e+00 
 2.24784768e-10  2.24784768e-10  1.74503462e-04  2.49981649e+00 
 2.25284768e-10  2.25284768e-10  1.70256109e-04  2.49982095e+00 
 2.25784768e-10  2.25784768e-10  1.66112185e-04  2.49982529e+00 
 2.26284768e-10  2.26284768e-10  1.62069171e-04  2.49982954e+00 
 2.26784768e-10  2.26784768e-10  1.58124607e-04  2.49983367e+00 
 2.27284768e-10  2.27284768e-10  1.54276096e-04  2.49983771e+00 
 2.27784768e-10  2.27784768e-10  1.50521296e-04  2.49984165e+00 
 2.28284768e-10  2.28284768e-10  1.46857924e-04  2.49984550e+00 
 2.28784768e-10  2.28784768e-10  1.43283753e-04  2.49984925e+00 
 2.29284768e-10  2.29284768e-10  1.39796610e-04  2.49985291e+00 
 2.29784768e-10  2.29784768e-10  1.36394373e-04  2.49985648e+00 
 2.30284768e-10  2.30284768e-10  1.33074975e-04  2.49985997e+00 
 2.30784768e-10  2.30784768e-10  1.29836397e-04  2.49986337e+00 
 2.31284768e-10  2.31284768e-10  1.26676670e-04  2.49986669e+00 
 2.31784768e-10  2.31784768e-10  1.23593874e-04  2.49986992e+00 
 2.32284768e-10  2.32284768e-10  1.20586133e-04  2.49987308e+00 
 2.32784768e-10  2.32784768e-10  1.17651621e-04  2.49987616e+00 
 2.33284768e-10  2.33284768e-10  1.14788552e-04  2.49987917e+00 
 2.33784768e-10  2.33784768e-10  1.11995187e-04  2.49988211e+00 
 2.34284768e-10  2.34284768e-10  1.09269827e-04  2.49988497e+00 
 2.34784768e-10  2.34784768e-10  1.06610816e-04  2.49988776e+00 
 2.35284768e-10  2.35284768e-10  1.04016538e-04  2.49989049e+00 
 2.35784768e-10  2.35784768e-10  1.01485416e-04  2.49989315e+00 
 2.36284768e-10  2.36284768e-10  9.90159117e-05  2.49989574e+00 
 2.36784768e-10  2.36784768e-10  9.66065242e-05  2.49989828e+00 
 2.37284768e-10  2.37284768e-10  9.42557892e-05  2.49990075e+00 
 2.37784768e-10  2.37784768e-10  9.19622782e-05  2.49990316e+00 
 2.38284768e-10  2.38284768e-10  8.97245974e-05  2.49990551e+00 
 2.38784768e-10  2.38784768e-10  8.75413870e-05  2.49990780e+00 
 2.39284768e-10  2.39284768e-10  8.54113205e-05  2.49991004e+00 
 2.39784768e-10  2.39784768e-10  8.33331035e-05  2.49991223e+00 
 2.40284768e-10  2.40284768e-10  8.13054732e-05  2.49991436e+00 
 2.40784768e-10  2.40784768e-10  7.93271977e-05  2.49991644e+00 
 2.41284768e-10  2.41284768e-10  7.73970750e-05  2.49991847e+00 
 2.41784768e-10  2.41784768e-10  7.55139324e-05  2.49992045e+00 
 2.42284768e-10  2.42284768e-10  7.36766258e-05  2.49992238e+00 
 2.42784768e-10  2.42784768e-10  7.18840391e-05  2.49992427e+00 
 2.43284768e-10  2.43284768e-10  7.01350831e-05  2.49992611e+00 
 2.43784768e-10  2.43784768e-10  6.84286955e-05  2.49992790e+00 
 2.44284768e-10  2.44284768e-10  6.67638396e-05  2.49992965e+00 
 2.44784768e-10  2.44784768e-10  6.51395042e-05  2.49993136e+00 
 2.45284768e-10  2.45284768e-10  6.35547024e-05  2.49993303e+00 
 2.45784768e-10  2.45784768e-10  6.20084718e-05  2.49993466e+00 
 2.46284768e-10  2.46284768e-10  6.04998730e-05  2.49993624e+00 
 2.46784768e-10  2.46784768e-10  5.90279899e-05  2.49993779e+00 
 2.47284768e-10  2.47284768e-10  5.75919284e-05  2.49993930e+00 
 2.47784768e-10  2.47784768e-10  5.61908163e-05  2.49994078e+00 
 2.48284768e-10  2.48284768e-10  5.48238026e-05  2.49994222e+00 
 2.48784768e-10  2.48784768e-10  5.34900572e-05  2.49994362e+00 
 2.49284768e-10  2.49284768e-10  5.21887701e-05  2.49994499e+00 
 2.49784768e-10  2.49784768e-10  5.09191510e-05  2.49994633e+00 
 2.50284768e-10  2.50284768e-10  4.96804288e-05  2.49994763e+00 
 2.50784768e-10  2.50784768e-10  4.84718515e-05  2.49994890e+00 
 2.51284768e-10  2.51284768e-10  4.72926850e-05  2.49995014e+00 
 2.51784768e-10  2.51784768e-10  4.61422134e-05  2.49995135e+00 
 2.52284768e-10  2.52284768e-10  4.50197381e-05  2.49995254e+00 
 2.52784768e-10  2.52784768e-10  4.39245774e-05  2.49995369e+00 
 2.53284768e-10  2.53284768e-10  4.28560666e-05  2.49995481e+00 
 2.53784768e-10  2.53784768e-10  4.18135567e-05  2.49995591e+00 
 2.54284768e-10  2.54284768e-10  4.07964148e-05  2.49995698e+00 
 2.54784768e-10  2.54784768e-10  3.98040234e-05  2.49995803e+00 
 2.55284768e-10  2.55284768e-10  3.88357801e-05  2.49995905e+00 
 2.55784768e-10  2.55784768e-10  3.78910968e-05  2.49996004e+00 
 2.56284768e-10  2.56284768e-10  3.69694002e-05  2.49996101e+00 
 2.56784768e-10  2.56784768e-10  3.60701307e-05  2.49996196e+00 
 2.57284768e-10  2.57284768e-10  3.51927424e-05  2.49996289e+00 
 2.57784768e-10  2.57784768e-10  3.43367027e-05  2.49996379e+00 
 2.58284768e-10  2.58284768e-10  3.35014919e-05  2.49996467e+00 
 2.58784768e-10  2.58784768e-10  3.26866030e-05  2.49996553e+00 
 2.59284768e-10  2.59284768e-10  3.18915414e-05  2.49996636e+00 
 2.59784768e-10  2.59784768e-10  3.11158245e-05  2.49996718e+00 
 2.60284768e-10  2.60284768e-10  3.03589814e-05  2.49996798e+00 
 2.60784768e-10  2.60784768e-10  2.96205528e-05  2.49996876e+00 
 2.61284768e-10  2.61284768e-10  2.89000905e-05  2.49996951e+00 
 2.61784768e-10  2.61784768e-10  2.81971571e-05  2.49997026e+00 
 2.62284768e-10  2.62284768e-10  2.75113261e-05  2.49997098e+00 
 2.62784768e-10  2.62784768e-10  2.68421812e-05  2.49997168e+00 
 2.63284768e-10  2.63284768e-10  2.61893163e-05  2.49997237e+00 
 2.63784768e-10  2.63784768e-10  2.55523352e-05  2.49997304e+00 
 2.64284768e-10  2.64284768e-10  2.49308513e-05  2.49997370e+00 
 2.64784768e-10  2.64784768e-10  2.43244874e-05  2.49997434e+00 
 2.65284768e-10  2.65284768e-10  2.37328756e-05  2.49997496e+00 
 2.65784768e-10  2.65784768e-10  2.31556569e-05  2.49997557e+00 
 2.66284768e-10  2.66284768e-10  2.25924810e-05  2.49997616e+00 
 2.66784768e-10  2.66784768e-10  2.20430061e-05  2.49997674e+00 
 2.67284768e-10  2.67284768e-10  2.15068988e-05  2.49997731e+00 
 2.67784768e-10  2.67784768e-10  2.09838338e-05  2.49997786e+00 
 2.68284768e-10  2.68284768e-10  2.04734937e-05  2.49997840e+00 
 2.68784768e-10  2.68784768e-10  1.99755689e-05  2.49997892e+00 
 2.69284768e-10  2.69284768e-10  1.94897573e-05  2.49997943e+00 
 2.69784768e-10  2.69784768e-10  1.90157639e-05  2.49997993e+00 
 2.70284768e-10  2.70284768e-10  1.85533014e-05  2.49998042e+00 
 2.70784768e-10  2.70784768e-10  1.81020891e-05  2.49998090e+00 
 2.71284768e-10  2.71284768e-10  1.76618531e-05  2.49998136e+00 
 2.71784768e-10  2.71784768e-10  1.72323265e-05  2.49998181e+00 
 2.72284768e-10  2.72284768e-10  1.68132487e-05  2.49998226e+00 
 2.72784768e-10  2.72784768e-10  1.64043653e-05  2.49998269e+00 
 2.73284768e-10  2.73284768e-10  1.60054283e-05  2.49998311e+00 
 2.73784768e-10  2.73784768e-10  1.56161958e-05  2.49998352e+00 
 2.74284768e-10  2.74284768e-10  1.52364315e-05  2.49998392e+00 
 2.74784768e-10  2.74784768e-10  1.48659052e-05  2.49998431e+00 
 2.75284768e-10  2.75284768e-10  1.45043919e-05  2.49998469e+00 
 2.75784768e-10  2.75784768e-10  1.41516725e-05  2.49998506e+00 
 2.76284768e-10  2.76284768e-10  1.38075329e-05  2.49998542e+00 
 2.76784768e-10  2.76784768e-10  1.34717644e-05  2.49998578e+00 
 2.77284768e-10  2.77284768e-10  1.31441633e-05  2.49998612e+00 
 2.77784768e-10  2.77784768e-10  1.28245309e-05  2.49998646e+00 
 2.78284768e-10  2.78284768e-10  1.25126733e-05  2.49998679e+00 
 2.78784768e-10  2.78784768e-10  1.22084014e-05  2.49998711e+00 
 2.79284768e-10  2.79284768e-10  1.19115305e-05  2.49998742e+00 
 2.79784768e-10  2.79784768e-10  1.16218807e-05  2.49998773e+00 
 2.80284768e-10  2.80284768e-10  1.13392762e-05  2.49998803e+00 
 2.80784768e-10  2.80784768e-10  1.10635456e-05  2.49998832e+00 
 2.81284768e-10  2.81284768e-10  1.07945218e-05  2.49998860e+00 
 2.81784768e-10  2.81784768e-10  1.05320414e-05  2.49998888e+00 
 2.82284768e-10  2.82284768e-10  1.02759454e-05  2.49998915e+00 
 2.82784768e-10  2.82784768e-10  1.00260784e-05  2.49998941e+00 
 2.83284768e-10  2.83284768e-10  9.78228885e-06  2.49998967e+00 
 2.83784768e-10  2.83784768e-10  9.54442891e-06  2.49998992e+00 
 2.84284768e-10  2.84284768e-10  9.31235432e-06  2.49999017e+00 
 2.84784768e-10  2.84784768e-10  9.08592434e-06  2.49999041e+00 
 2.85284768e-10  2.85284768e-10  8.86500164e-06  2.49999064e+00 
 2.85784768e-10  2.85784768e-10  8.64945226e-06  2.49999087e+00 
 2.86284768e-10  2.86284768e-10  8.43914547e-06  2.49999109e+00 
 2.86784768e-10  2.86784768e-10  8.23395373e-06  2.49999131e+00 
 2.87284768e-10  2.87284768e-10  8.03375262e-06  2.49999152e+00 
 2.87784768e-10  2.87784768e-10  7.83842071e-06  2.49999172e+00 
 2.88284768e-10  2.88284768e-10  7.64783958e-06  2.49999192e+00 
 2.88784768e-10  2.88784768e-10  7.46189363e-06  2.49999212e+00 
 2.89284768e-10  2.89284768e-10  7.28047013e-06  2.49999231e+00 
 2.89784768e-10  2.89784768e-10  7.10345905e-06  2.49999250e+00 
 2.90284768e-10  2.90284768e-10  6.93075306e-06  2.49999268e+00 
 2.90784768e-10  2.90784768e-10  6.76224743e-06  2.49999286e+00 
 2.91284768e-10  2.91284768e-10  6.59783999e-06  2.49999303e+00 
 2.91784768e-10  2.91784768e-10  6.43743105e-06  2.49999320e+00 
 2.92284768e-10  2.92284768e-10  6.28092335e-06  2.49999337e+00 
 2.92784768e-10  2.92784768e-10  6.12822198e-06  2.49999353e+00 
 2.93284768e-10  2.93284768e-10  5.97923435e-06  2.49999368e+00 
 2.93784768e-10  2.93784768e-10  5.83387014e-06  2.49999384e+00 
 2.94284768e-10  2.94284768e-10  5.69204121e-06  2.49999399e+00 
 2.94784768e-10  2.94784768e-10  5.55366155e-06  2.49999413e+00 
 2.95284768e-10  2.95284768e-10  5.41864727e-06  2.49999428e+00 
 2.95784768e-10  2.95784768e-10  5.28691651e-06  2.49999442e+00 
 2.96284768e-10  2.96284768e-10  5.15838941e-06  2.49999455e+00 
 2.96784768e-10  2.96784768e-10  5.03298803e-06  2.49999468e+00 
 2.97284768e-10  2.97284768e-10  4.91063634e-06  2.49999481e+00 
 2.97784768e-10  2.97784768e-10  4.79126017e-06  2.49999494e+00 
 2.98284768e-10  2.98284768e-10  4.67478715e-06  2.49999506e+00 
 2.98784768e-10  2.98784768e-10  4.56114665e-06  2.49999518e+00 
 2.99284768e-10  2.99284768e-10  4.45026979e-06  2.49999530e+00 
 2.99784768e-10  2.99784768e-10  4.34208934e-06  2.49999541e+00 
 3.00284768e-10  3.00284768e-10  4.23653972e-06  2.49999552e+00 
 3.00784768e-10  3.00784768e-10  4.13355694e-06  2.49999563e+00 
 3.01284768e-10  3.01284768e-10  4.03307857e-06  2.49999574e+00 
 3.01784768e-10  3.01784768e-10  3.93504370e-06  2.49999584e+00 
 3.02284768e-10  3.02284768e-10  3.83939288e-06  2.49999594e+00 
 3.02784768e-10  3.02784768e-10  3.74606815e-06  2.49999604e+00 
 3.03284768e-10  3.03284768e-10  3.65501292e-06  2.49999614e+00 
 3.03784768e-10  3.03784768e-10  3.56617199e-06  2.49999623e+00 
 3.04284768e-10  3.04284768e-10  3.47949151e-06  2.49999632e+00 
 3.04784768e-10  3.04784768e-10  3.39491894e-06  2.49999641e+00 
 3.05284768e-10  3.05284768e-10  3.31240300e-06  2.49999650e+00 
 3.05784768e-10  3.05784768e-10  3.23189367e-06  2.49999659e+00 
 3.06284768e-10  3.06284768e-10  3.15334216e-06  2.49999667e+00 
 3.06784768e-10  3.06784768e-10  3.07670084e-06  2.49999675e+00 
 3.07284768e-10  3.07284768e-10  3.00192326e-06  2.49999683e+00 
 3.07784768e-10  3.07784768e-10  2.92896409e-06  2.49999691e+00 
 3.08284768e-10  3.08284768e-10  2.85777911e-06  2.49999698e+00 
 3.08784768e-10  3.08784768e-10  2.78832516e-06  2.49999705e+00 
 3.09284768e-10  3.09284768e-10  2.72056015e-06  2.49999713e+00 
 3.09784768e-10  3.09784768e-10  2.65444299e-06  2.49999720e+00 
 3.10284768e-10  3.10284768e-10  2.58993362e-06  2.49999726e+00 
 3.10784768e-10  3.10784768e-10  2.52699294e-06  2.49999733e+00 
 3.11284768e-10  3.11284768e-10  2.46558278e-06  2.49999739e+00 
 3.11784768e-10  3.11784768e-10  2.40566593e-06  2.49999746e+00 
 3.12284768e-10  3.12284768e-10  2.34720608e-06  2.49999752e+00 
 3.12784768e-10  3.12784768e-10  2.29016778e-06  2.49999758e+00 
 3.13284768e-10  3.13284768e-10  2.23451647e-06  2.49999764e+00 
 3.13784768e-10  3.13784768e-10  2.18021841e-06  2.49999770e+00 
 3.14284768e-10  3.14284768e-10  2.12724070e-06  2.49999775e+00 
 3.14784768e-10  3.14784768e-10  2.07555122e-06  2.49999781e+00 
 3.15284768e-10  3.15284768e-10  2.02511865e-06  2.49999786e+00 
 3.15784768e-10  3.15784768e-10  1.97591241e-06  2.49999791e+00 
 3.16284768e-10  3.16284768e-10  1.92790269e-06  2.49999796e+00 
 3.16784768e-10  3.16784768e-10  1.88106039e-06  2.49999801e+00 
 3.17284768e-10  3.17284768e-10  1.83535712e-06  2.49999806e+00 
 3.17784768e-10  3.17784768e-10  1.79076517e-06  2.49999811e+00 
 3.18284768e-10  3.18284768e-10  1.74725753e-06  2.49999815e+00 
 3.18784768e-10  3.18784768e-10  1.70480781e-06  2.49999820e+00 
 3.19284768e-10  3.19284768e-10  1.66339031e-06  2.49999824e+00 
 3.19784768e-10  3.19784768e-10  1.62297990e-06  2.49999829e+00 
 3.20284768e-10  3.20284768e-10  1.58355211e-06  2.49999833e+00 
 3.20784768e-10  3.20784768e-10  1.54508303e-06  2.49999837e+00 
 3.21284768e-10  3.21284768e-10  1.50754936e-06  2.49999841e+00 
 3.21784768e-10  3.21784768e-10  1.47092834e-06  2.49999845e+00 
 3.22284768e-10  3.22284768e-10  1.43519779e-06  2.49999848e+00 
 3.22784768e-10  3.22784768e-10  1.40033604e-06  2.49999852e+00 
 3.23284768e-10  3.23284768e-10  1.36632197e-06  2.49999856e+00 
 3.23784768e-10  3.23784768e-10  1.33313497e-06  2.49999859e+00 
 3.24284768e-10  3.24284768e-10  1.30075492e-06  2.49999863e+00 
 3.24784768e-10  3.24784768e-10  1.26916220e-06  2.49999866e+00 
 3.25284768e-10  3.25284768e-10  1.23833766e-06  2.49999869e+00 
 3.25784768e-10  3.25784768e-10  1.20826264e-06  2.49999872e+00 
 3.26284768e-10  3.26284768e-10  1.17891889e-06  2.49999875e+00 
 3.26784768e-10  3.26784768e-10  1.15028863e-06  2.49999878e+00 
 3.27284768e-10  3.27284768e-10  1.12235452e-06  2.49999881e+00 
 3.27784768e-10  3.27784768e-10  1.09509963e-06  2.49999884e+00 
 3.28284768e-10  3.28284768e-10  1.06850744e-06  2.49999887e+00 
 3.28784768e-10  3.28784768e-10  1.04256184e-06  2.49999890e+00 
 3.29284768e-10  3.29284768e-10  1.01724709e-06  2.49999892e+00 
 3.29784768e-10  3.29784768e-10  9.92547874e-07  2.49999895e+00 
 3.30284768e-10  3.30284768e-10  9.68449209e-07  2.49999898e+00 
 3.30784768e-10  3.30784768e-10  9.44936496e-07  2.49999900e+00 
 3.31284768e-10  3.31284768e-10  9.21995486e-07  2.49999903e+00 
 3.31784768e-10  3.31784768e-10  8.99612277e-07  2.49999905e+00 
 3.32284768e-10  3.32284768e-10  8.77773305e-07  2.49999907e+00 
 3.32784768e-10  3.32784768e-10  8.56465337e-07  2.49999909e+00 
 3.33284768e-10  3.33284768e-10  8.35675460e-07  2.49999912e+00 
 3.33784768e-10  3.33784768e-10  8.15391077e-07  2.49999914e+00 
 3.34284768e-10  3.34284768e-10  7.95599895e-07  2.49999916e+00 
 3.34784768e-10  3.34784768e-10  7.76289923e-07  2.49999918e+00 
 3.35284768e-10  3.35284768e-10  7.57449459e-07  2.49999920e+00 
 3.35784768e-10  3.35784768e-10  7.39067085e-07  2.49999922e+00 
 3.36284768e-10  3.36284768e-10  7.21131664e-07  2.49999924e+00 
 3.36784768e-10  3.36784768e-10  7.03632328e-07  2.49999926e+00 
 3.37284768e-10  3.37284768e-10  6.86558472e-07  2.49999927e+00 
 3.37784768e-10  3.37784768e-10  6.69899750e-07  2.49999929e+00 
 3.38284768e-10  3.38284768e-10  6.53646069e-07  2.49999931e+00 
 3.38784768e-10  3.38784768e-10  6.37787579e-07  2.49999933e+00 
