 1.28824955e+03  1.28824955e+03  0.00000000e+00  1.28824955e+03 -5.55718592e+01  1.28824955e+03 -6.15870694e+01  1.28824955e+03 -6.31706388e+01  1.28824955e+03 -6.54243878e+01 
 1.30316678e+03  1.30316678e+03  0.00000000e+00  1.30316678e+03 -5.55718475e+01  1.30316678e+03 -6.15870508e+01  1.30316678e+03 -6.31706271e+01  1.30316678e+03 -6.54243812e+01 
 1.31825674e+03  1.31825674e+03  0.00000000e+00  1.31825674e+03 -5.55718356e+01  1.31825674e+03 -6.15870317e+01  1.31825674e+03 -6.31706151e+01  1.31825674e+03 -6.54243745e+01 
 1.33352143e+03  1.33352143e+03  0.00000000e+00  1.33352143e+03 -5.55718234e+01  1.33352143e+03 -6.15870122e+01  1.33352143e+03 -6.31706029e+01  1.33352143e+03 -6.54243676e+01 
 1.34896288e+03  1.34896288e+03  0.00000000e+00  1.34896288e+03 -5.55718109e+01  1.34896288e+03 -6.15869922e+01  1.34896288e+03 -6.31705904e+01  1.34896288e+03 -6.54243605e+01 
 1.36458314e+03  1.36458314e+03  0.00000000e+00  1.36458314e+03 -5.55717981e+01  1.36458314e+03 -6.15869718e+01  1.36458314e+03 -6.31705775e+01  1.36458314e+03 -6.54243533e+01 
 1.38038426e+03  1.38038426e+03  0.00000000e+00  1.38038426e+03 -5.55717850e+01  1.38038426e+03 -6.15869509e+01  1.38038426e+03 -6.31705644e+01  1.38038426e+03 -6.54243459e+01 
 1.39636836e+03  1.39636836e+03  0.00000000e+00  1.39636836e+03 -5.55717716e+01  1.39636836e+03 -6.15869295e+01  1.39636836e+03 -6.31705510e+01  1.39636836e+03 -6.54243384e+01 
 1.41253754e+03  1.41253754e+03  0.00000000e+00  1.41253754e+03 -5.55717579e+01  1.41253754e+03 -6.15869076e+01  1.41253754e+03 -6.31705373e+01  1.41253754e+03 -6.54243306e+01 
 1.42889396e+03  1.42889396e+03  0.00000000e+00  1.42889396e+03 -5.55717439e+01  1.42889396e+03 -6.15868852e+01  1.42889396e+03 -6.31705232e+01  1.42889396e+03 -6.54243227e+01 
 1.44543977e+03  1.44543977e+03  0.00000000e+00  1.44543977e+03 -5.55717296e+01  1.44543977e+03 -6.15868623e+01  1.44543977e+03 -6.31705089e+01  1.44543977e+03 -6.54243146e+01 
 1.46217717e+03  1.46217717e+03  0.00000000e+00  1.46217717e+03 -5.55717149e+01  1.46217717e+03 -6.15868389e+01  1.46217717e+03 -6.31704941e+01  1.46217717e+03 -6.54243063e+01 
 1.47910839e+03  1.47910839e+03  0.00000000e+00  1.47910839e+03 -5.55716999e+01  1.47910839e+03 -6.15868149e+01  1.47910839e+03 -6.31704791e+01  1.47910839e+03 -6.54242979e+01 
 1.49623566e+03  1.49623566e+03  0.00000000e+00  1.49623566e+03 -5.55716845e+01  1.49623566e+03 -6.15867903e+01  1.49623566e+03 -6.31704637e+01  1.49623566e+03 -6.54242892e+01 
 1.51356125e+03  1.51356125e+03  0.00000000e+00  1.51356125e+03 -5.55716688e+01  1.51356125e+03 -6.15867652e+01  1.51356125e+03 -6.31704479e+01  1.51356125e+03 -6.54242803e+01 
 1.53108746e+03  1.53108746e+03  0.00000000e+00  1.53108746e+03 -5.55716527e+01  1.53108746e+03 -6.15867395e+01  1.53108746e+03 -6.31704318e+01  1.53108746e+03 -6.54242712e+01 
 1.54881662e+03  1.54881662e+03  0.00000000e+00  1.54881662e+03 -5.55716362e+01  1.54881662e+03 -6.15867132e+01  1.54881662e+03 -6.31704153e+01  1.54881662e+03 -6.54242619e+01 
 1.56675107e+03  1.56675107e+03  0.00000000e+00  1.56675107e+03 -5.55716194e+01  1.56675107e+03 -6.15866862e+01  1.56675107e+03 -6.31703984e+01  1.56675107e+03 -6.54242524e+01 
 1.58489319e+03  1.58489319e+03  0.00000000e+00  1.58489319e+03 -5.55716021e+01  1.58489319e+03 -6.15866587e+01  1.58489319e+03 -6.31703811e+01  1.58489319e+03 -6.54242427e+01 
 1.60324539e+03  1.60324539e+03  0.00000000e+00  1.60324539e+03 -5.55715845e+01  1.60324539e+03 -6.15866305e+01  1.60324539e+03 -6.31703634e+01  1.60324539e+03 -6.54242327e+01 
 1.62181010e+03  1.62181010e+03  0.00000000e+00  1.62181010e+03 -5.55715665e+01  1.62181010e+03 -6.15866017e+01  1.62181010e+03 -6.31703453e+01  1.62181010e+03 -6.54242225e+01 
 1.64058977e+03  1.64058977e+03  0.00000000e+00  1.64058977e+03 -5.55715480e+01  1.64058977e+03 -6.15865721e+01  1.64058977e+03 -6.31703268e+01  1.64058977e+03 -6.54242121e+01 
 1.65958691e+03  1.65958691e+03  0.00000000e+00  1.65958691e+03 -5.55715291e+01  1.65958691e+03 -6.15865419e+01  1.65958691e+03 -6.31703079e+01  1.65958691e+03 -6.54242014e+01 
 1.67880402e+03  1.67880402e+03  0.00000000e+00  1.67880402e+03 -5.55715097e+01  1.67880402e+03 -6.15865110e+01  1.67880402e+03 -6.31702885e+01  1.67880402e+03 -6.54241905e+01 
 1.69824365e+03  1.69824365e+03  0.00000000e+00  1.69824365e+03 -5.55714899e+01  1.69824365e+03 -6.15864794e+01  1.69824365e+03 -6.31702686e+01  1.69824365e+03 -6.54241793e+01 
 1.71790839e+03  1.71790839e+03  0.00000000e+00  1.71790839e+03 -5.55714697e+01  1.71790839e+03 -6.15864470e+01  1.71790839e+03 -6.31702483e+01  1.71790839e+03 -6.54241679e+01 
 1.73780083e+03  1.73780083e+03  0.00000000e+00  1.73780083e+03 -5.55714489e+01  1.73780083e+03 -6.15864139e+01  1.73780083e+03 -6.31702275e+01  1.73780083e+03 -6.54241562e+01 
 1.75792361e+03  1.75792361e+03  0.00000000e+00  1.75792361e+03 -5.55714277e+01  1.75792361e+03 -6.15863800e+01  1.75792361e+03 -6.31702063e+01  1.75792361e+03 -6.54241442e+01 
