 8.81048873e+01  8.81048873e+01  0.00000000e+00  8.81048873e+01 -1.25719990e+02  8.81048873e+01  4.40227398e-03 
 8.91250938e+01  8.91250938e+01  0.00000000e+00  8.91250938e+01 -1.25719988e+02  8.91250938e+01  4.45324911e-03 
 9.01571138e+01  9.01571138e+01  0.00000000e+00  9.01571138e+01 -1.25719986e+02  9.01571138e+01  4.50481457e-03 
 9.12010839e+01  9.12010839e+01  0.00000000e+00  9.12010839e+01 -1.25719984e+02  9.12010839e+01  4.55697717e-03 
 9.22571427e+01  9.22571427e+01  0.00000000e+00  9.22571427e+01 -1.25719982e+02  9.22571427e+01  4.60974373e-03 
 9.33254301e+01  9.33254301e+01  0.00000000e+00  9.33254301e+01 -1.25719980e+02  9.33254301e+01  4.66312130e-03 
 9.44060876e+01  9.44060876e+01  0.00000000e+00  9.44060876e+01 -1.25719978e+02  9.44060876e+01  4.71711682e-03 
 9.54992586e+01  9.54992586e+01  0.00000000e+00  9.54992586e+01 -1.25719976e+02  9.54992586e+01  4.77173760e-03 
 9.66050879e+01  9.66050879e+01  0.00000000e+00  9.66050879e+01 -1.25719973e+02  9.66050879e+01  4.82699103e-03 
 9.77237221e+01  9.77237221e+01  0.00000000e+00  9.77237221e+01 -1.25719971e+02  9.77237221e+01  4.88288399e-03 
 9.88553095e+01  9.88553095e+01  0.00000000e+00  9.88553095e+01 -1.25719969e+02  9.88553095e+01  4.93942424e-03 
 1.00000000e+02  1.00000000e+02  0.00000000e+00  1.00000000e+02 -1.25719966e+02  1.00000000e+02  4.99661902e-03 
 1.01157945e+02  1.01157945e+02  0.00000000e+00  1.01157945e+02 -1.25719964e+02  1.01157945e+02  5.05447628e-03 
 1.02329299e+02  1.02329299e+02  0.00000000e+00  1.02329299e+02 -1.25719961e+02  1.02329299e+02  5.11300327e-03 
 1.03514217e+02  1.03514217e+02  0.00000000e+00  1.03514217e+02 -1.25719958e+02  1.03514217e+02  5.17220808e-03 
 1.04712855e+02  1.04712855e+02  0.00000000e+00  1.04712855e+02 -1.25719956e+02  1.04712855e+02  5.23209831e-03 
