 8.10000000e-02  1.99964074e+00  8.10000000e-02  1.19978444e+00  8.10000000e-02  2.43777402e+00 
 8.20000000e-02  1.99964032e+00  8.20000000e-02  1.19978419e+00  8.20000000e-02  2.43677579e+00 
 8.30000000e-02  1.99963991e+00  8.30000000e-02  1.19978395e+00  8.30000000e-02  2.43578364e+00 
 8.40000000e-02  1.99963950e+00  8.40000000e-02  1.19978370e+00  8.40000000e-02  2.43479744e+00 
 8.50000000e-02  1.99963909e+00  8.50000000e-02  1.19978345e+00  8.50000000e-02  2.43381710e+00 
 8.60000000e-02  1.99963868e+00  8.60000000e-02  1.19978321e+00  8.60000000e-02  2.43284250e+00 
 8.70000000e-02  1.99963828e+00  8.70000000e-02  1.19978297e+00  8.70000000e-02  2.43187355e+00 
 8.80000000e-02  1.99963788e+00  8.80000000e-02  1.19978273e+00  8.80000000e-02  2.43091015e+00 
 8.90000000e-02  1.99963748e+00  8.90000000e-02  1.19978249e+00  8.90000000e-02  2.42995221e+00 
 9.00000000e-02  1.99963708e+00  9.00000000e-02  1.19978225e+00  9.00000000e-02  2.42899964e+00 
 9.10000000e-02  1.99963669e+00  9.10000000e-02  1.19978201e+00  9.10000000e-02  2.42805234e+00 
 9.20000000e-02  1.99963630e+00  9.20000000e-02  1.19978178e+00  9.20000000e-02  2.42711024e+00 
 9.30000000e-02  1.99963591e+00  9.30000000e-02  1.19978154e+00  9.30000000e-02  2.42617323e+00 
 9.40000000e-02  1.99963552e+00  9.40000000e-02  1.19978131e+00  9.40000000e-02  2.42524125e+00 
 9.50000000e-02  1.99963513e+00  9.50000000e-02  1.19978108e+00  9.50000000e-02  2.42431422e+00 
 9.60000000e-02  1.99963475e+00  9.60000000e-02  1.19978085e+00  9.60000000e-02  2.42339205e+00 
 9.70000000e-02  1.99963436e+00  9.70000000e-02  1.19978062e+00  9.70000000e-02  2.42247467e+00 
 9.80000000e-02  1.99963398e+00  9.80000000e-02  1.19978039e+00  9.80000000e-02  2.42156200e+00 
 9.90000000e-02  1.99963361e+00  9.90000000e-02  1.19978016e+00  9.90000000e-02  2.42065398e+00 
 1.00000000e-01  1.99963323e+00  1.00000000e-01  1.19977994e+00  1.00000000e-01  2.41975054e+00 
 1.01000000e-01  1.99963285e+00  1.01000000e-01  1.19977971e+00  1.01000000e-01  2.41885159e+00 
 1.02000000e-01  1.99963248e+00  1.02000000e-01  1.19977949e+00  1.02000000e-01  2.41795709e+00 
 1.03000000e-01  1.99963211e+00  1.03000000e-01  1.19977927e+00  1.03000000e-01  2.41706696e+00 
 1.04000000e-01  1.99963174e+00  1.04000000e-01  1.19977905e+00  1.04000000e-01  2.41618114e+00 
 1.05000000e-01  1.99963137e+00  1.05000000e-01  1.19977882e+00  1.05000000e-01  2.41529957e+00 
 1.06000000e-01  1.99963101e+00  1.06000000e-01  1.19977861e+00  1.06000000e-01  2.41442219e+00 
 1.07000000e-01  1.99963065e+00  1.07000000e-01  1.19977839e+00  1.07000000e-01  2.41354893e+00 
 1.08000000e-01  1.99963028e+00  1.08000000e-01  1.19977817e+00  1.08000000e-01  2.41267974e+00 
 1.09000000e-01  1.99962992e+00  1.09000000e-01  1.19977795e+00  1.09000000e-01  2.41181457e+00 
 1.10000000e-01  1.99962956e+00  1.10000000e-01  1.19977774e+00  1.10000000e-01  2.41095336e+00 
 1.11000000e-01  1.99962921e+00  1.11000000e-01  1.19977752e+00  1.11000000e-01  2.41009605e+00 
 1.12000000e-01  1.99962885e+00  1.12000000e-01  1.19977731e+00  1.12000000e-01  2.40924260e+00 
 1.13000000e-01  1.99962850e+00  1.13000000e-01  1.19977710e+00  1.13000000e-01  2.40839295e+00 
 1.14000000e-01  1.99962814e+00  1.14000000e-01  1.19977689e+00  1.14000000e-01  2.40754704e+00 
 1.15000000e-01  1.99962779e+00  1.15000000e-01  1.19977668e+00  1.15000000e-01  2.40670484e+00 
 1.16000000e-01  1.99962744e+00  1.16000000e-01  1.19977647e+00  1.16000000e-01  2.40586630e+00 
 1.17000000e-01  1.99962710e+00  1.17000000e-01  1.19977626e+00  1.17000000e-01  2.40503135e+00 
 1.18000000e-01  1.99962675e+00  1.18000000e-01  1.19977605e+00  1.18000000e-01  2.40419997e+00 
 1.19000000e-01  1.99962641e+00  1.19000000e-01  1.19977584e+00  1.19000000e-01  2.40337211e+00 
 1.20000000e-01  1.99962606e+00  1.20000000e-01  1.19977564e+00  1.20000000e-01  2.40254771e+00 
 1.21000000e-01  1.99962572e+00  1.21000000e-01  1.19977543e+00  1.21000000e-01  2.40172674e+00 
 1.22000000e-01  1.99962538e+00  1.22000000e-01  1.19977523e+00  1.22000000e-01  2.40090916e+00 
 1.23000000e-01  1.99962504e+00  1.23000000e-01  1.19977502e+00  1.23000000e-01  2.40009492e+00 
 1.24000000e-01  1.99962470e+00  1.24000000e-01  1.19977482e+00  1.24000000e-01  2.39928398e+00 
 1.25000000e-01  1.99962437e+00  1.25000000e-01  1.19977462e+00  1.25000000e-01  2.39847631e+00 
 1.26000000e-01  1.99962403e+00  1.26000000e-01  1.19977442e+00  1.26000000e-01  2.39767186e+00 
 1.27000000e-01  1.99962370e+00  1.27000000e-01  1.19977422e+00  1.27000000e-01  2.39687060e+00 
 1.28000000e-01  1.99962336e+00  1.28000000e-01  1.19977402e+00  1.28000000e-01  2.39607248e+00 
 1.29000000e-01  1.99962303e+00  1.29000000e-01  1.19977382e+00  1.29000000e-01  2.39527748e+00 
 1.30000000e-01  1.99962270e+00  1.30000000e-01  1.19977362e+00  1.30000000e-01  2.39448555e+00 
 1.31000000e-01  1.99962237e+00  1.31000000e-01  1.19977342e+00  1.31000000e-01  2.39369666e+00 
 1.32000000e-01  1.99962205e+00  1.32000000e-01  1.19977323e+00  1.32000000e-01  2.39291077e+00 
 1.33000000e-01  1.99962172e+00  1.33000000e-01  1.19977303e+00  1.33000000e-01  2.39212786e+00 
 1.34000000e-01  1.99962139e+00  1.34000000e-01  1.19977284e+00  1.34000000e-01  2.39134788e+00 
 1.35000000e-01  1.99962107e+00  1.35000000e-01  1.19977264e+00  1.35000000e-01  2.39057081e+00 
 1.36000000e-01  1.99962075e+00  1.36000000e-01  1.19977245e+00  1.36000000e-01  2.38979661e+00 
 1.37000000e-01  1.99962043e+00  1.37000000e-01  1.19977226e+00  1.37000000e-01  2.38902525e+00 
 1.38000000e-01  1.99962011e+00  1.38000000e-01  1.19977206e+00  1.38000000e-01  2.38825671e+00 
 1.39000000e-01  1.99961979e+00  1.39000000e-01  1.19977187e+00  1.39000000e-01  2.38749094e+00 
 1.40000000e-01  1.99961947e+00  1.40000000e-01  1.19977168e+00  1.40000000e-01  2.38672792e+00 
 1.41000000e-01  1.99961915e+00  1.41000000e-01  1.19977149e+00  1.41000000e-01  2.38596762e+00 
 1.42000000e-01  1.99961884e+00  1.42000000e-01  1.19977130e+00  1.42000000e-01  2.38521001e+00 
 1.43000000e-01  1.99961852e+00  1.43000000e-01  1.19977111e+00  1.43000000e-01  2.38445506e+00 
 1.44000000e-01  1.99961821e+00  1.44000000e-01  1.19977093e+00  1.44000000e-01  2.38370275e+00 
 1.45000000e-01  1.99961790e+00  1.45000000e-01  1.19977074e+00  1.45000000e-01  2.38295305e+00 
 1.46000000e-01  1.99961759e+00  1.46000000e-01  1.19977055e+00  1.46000000e-01  2.38220593e+00 
 1.47000000e-01  1.99961728e+00  1.47000000e-01  1.19977037e+00  1.47000000e-01  2.38146136e+00 
 1.48000000e-01  1.99961697e+00  1.48000000e-01  1.19977018e+00  1.48000000e-01  2.38071932e+00 
 1.49000000e-01  1.99961666e+00  1.49000000e-01  1.19976999e+00  1.49000000e-01  2.37997978e+00 
 1.50000000e-01  1.99961635e+00  1.50000000e-01  1.19976981e+00  1.50000000e-01  2.37924272e+00 
 1.51000000e-01  1.99961605e+00  1.51000000e-01  1.19976963e+00  1.51000000e-01  2.37850811e+00 
 1.52000000e-01  1.99961574e+00  1.52000000e-01  1.19976944e+00  1.52000000e-01  2.37777593e+00 
 1.53000000e-01  1.99961544e+00  1.53000000e-01  1.19976926e+00  1.53000000e-01  2.37704615e+00 
 1.54000000e-01  1.99961513e+00  1.54000000e-01  1.19976908e+00  1.54000000e-01  2.37631876e+00 
 1.55000000e-01  1.99961483e+00  1.55000000e-01  1.19976890e+00  1.55000000e-01  2.37559372e+00 
 1.56000000e-01  1.99961453e+00  1.56000000e-01  1.19976872e+00  1.56000000e-01  2.37487102e+00 
 1.57000000e-01  1.99961423e+00  1.57000000e-01  1.19976854e+00  1.57000000e-01  2.37415063e+00 
 1.58000000e-01  1.99961393e+00  1.58000000e-01  1.19976836e+00  1.58000000e-01  2.37343253e+00 
 1.59000000e-01  1.99961363e+00  1.59000000e-01  1.19976818e+00  1.59000000e-01  2.37271670e+00 
 1.60000000e-01  1.99961333e+00  1.60000000e-01  1.19976800e+00  1.60000000e-01  2.37200311e+00 
 1.61000000e-01  1.99961304e+00  1.61000000e-01  1.19976782e+00  1.61000000e-01  2.37129176e+00 
 1.62000000e-01  1.99961274e+00  1.62000000e-01  1.19976765e+00  1.62000000e-01  2.37058261e+00 
 1.63000000e-01  1.99961245e+00  1.63000000e-01  1.19976747e+00  1.63000000e-01  2.36987564e+00 
 1.64000000e-01  1.99961215e+00  1.64000000e-01  1.19976729e+00  1.64000000e-01  2.36917084e+00 
 1.65000000e-01  1.99961186e+00  1.65000000e-01  1.19976712e+00  1.65000000e-01  2.36846818e+00 
 1.66000000e-01  1.99961157e+00  1.66000000e-01  1.19976694e+00  1.66000000e-01  2.36776765e+00 
 1.67000000e-01  1.99961128e+00  1.67000000e-01  1.19976677e+00  1.67000000e-01  2.36706923e+00 
 1.68000000e-01  1.99961099e+00  1.68000000e-01  1.19976659e+00  1.68000000e-01  2.36637290e+00 
 1.69000000e-01  1.99961070e+00  1.69000000e-01  1.19976642e+00  1.69000000e-01  2.36567863e+00 
 1.70000000e-01  1.99961041e+00  1.70000000e-01  1.19976625e+00  1.70000000e-01  2.36498642e+00 
 1.71000000e-01  1.99961012e+00  1.71000000e-01  1.19976607e+00  1.71000000e-01  2.36429623e+00 
 1.72000000e-01  1.99960984e+00  1.72000000e-01  1.19976590e+00  1.72000000e-01  2.36360807e+00 
 1.73000000e-01  1.99960955e+00  1.73000000e-01  1.19976573e+00  1.73000000e-01  2.36292190e+00 
 1.74000000e-01  1.99960927e+00  1.74000000e-01  1.19976556e+00  1.74000000e-01  2.36223771e+00 
 1.75000000e-01  1.99960898e+00  1.75000000e-01  1.19976539e+00  1.75000000e-01  2.36155548e+00 
 1.76000000e-01  1.99960870e+00  1.76000000e-01  1.19976522e+00  1.76000000e-01  2.36087520e+00 
 1.77000000e-01  1.99960842e+00  1.77000000e-01  1.19976505e+00  1.77000000e-01  2.36019685e+00 
 1.78000000e-01  1.99960813e+00  1.78000000e-01  1.19976488e+00  1.78000000e-01  2.35952041e+00 
 1.79000000e-01  1.99960785e+00  1.79000000e-01  1.19976471e+00  1.79000000e-01  2.35884587e+00 
 1.80000000e-01  1.99960757e+00  1.80000000e-01  1.19976454e+00  1.80000000e-01  2.35817322e+00 
 1.81000000e-01  1.99960729e+00  1.81000000e-01  1.19976438e+00  1.81000000e-01  2.35750242e+00 
 1.82000000e-01  1.99960701e+00  1.82000000e-01  1.19976421e+00  1.82000000e-01  2.35683348e+00 
 1.83000000e-01  1.99960674e+00  1.83000000e-01  1.19976404e+00  1.83000000e-01  2.35616638e+00 
 1.84000000e-01  1.99960646e+00  1.84000000e-01  1.19976388e+00  1.84000000e-01  2.35550109e+00 
 1.85000000e-01  1.99960618e+00  1.85000000e-01  1.19976371e+00  1.85000000e-01  2.35483761e+00 
 1.86000000e-01  1.99960591e+00  1.86000000e-01  1.19976354e+00  1.86000000e-01  2.35417592e+00 
 1.87000000e-01  1.99960563e+00  1.87000000e-01  1.19976338e+00  1.87000000e-01  2.35351600e+00 
 1.88000000e-01  1.99960536e+00  1.88000000e-01  1.19976321e+00  1.88000000e-01  2.35285785e+00 
 1.89000000e-01  1.99960508e+00  1.89000000e-01  1.19976305e+00  1.89000000e-01  2.35220145e+00 
 1.90000000e-01  1.99960481e+00  1.90000000e-01  1.19976289e+00  1.90000000e-01  2.35154678e+00 
 1.91000000e-01  1.99960454e+00  1.91000000e-01  1.19976272e+00  1.91000000e-01  2.35089383e+00 
 1.92000000e-01  1.99960427e+00  1.92000000e-01  1.19976256e+00  1.92000000e-01  2.35024258e+00 
 1.93000000e-01  1.99960400e+00  1.93000000e-01  1.19976240e+00  1.93000000e-01  2.34959304e+00 
 1.94000000e-01  1.99960373e+00  1.94000000e-01  1.19976224e+00  1.94000000e-01  2.34894517e+00 
 1.95000000e-01  1.99960346e+00  1.95000000e-01  1.19976207e+00  1.95000000e-01  2.34829897e+00 
 1.96000000e-01  1.99960319e+00  1.96000000e-01  1.19976191e+00  1.96000000e-01  2.34765442e+00 
 1.97000000e-01  1.99960292e+00  1.97000000e-01  1.19976175e+00  1.97000000e-01  2.34701152e+00 
 1.98000000e-01  1.99960265e+00  1.98000000e-01  1.19976159e+00  1.98000000e-01  2.34637024e+00 
 1.99000000e-01  1.99960239e+00  1.99000000e-01  1.19976143e+00  1.99000000e-01  2.34573058e+00 
 2.00000000e-01  1.99960212e+00  2.00000000e-01  1.19976127e+00  2.00000000e-01  2.34509253e+00 
 2.01000000e-01  1.99960186e+00  2.01000000e-01  1.19976111e+00  2.01000000e-01  2.34445607e+00 
 2.02000000e-01  1.99960159e+00  2.02000000e-01  1.19976096e+00  2.02000000e-01  2.34382120e+00 
 2.03000000e-01  1.99960133e+00  2.03000000e-01  1.19976080e+00  2.03000000e-01  2.34318789e+00 
 2.04000000e-01  1.99960107e+00  2.04000000e-01  1.19976064e+00  2.04000000e-01  2.34255614e+00 
 2.05000000e-01  1.99960080e+00  2.05000000e-01  1.19976048e+00  2.05000000e-01  2.34192593e+00 
 2.06000000e-01  1.99960054e+00  2.06000000e-01  1.19976032e+00  2.06000000e-01  2.34129726e+00 
 2.07000000e-01  1.99960028e+00  2.07000000e-01  1.19976017e+00  2.07000000e-01  2.34067012e+00 
 2.08000000e-01  1.99960002e+00  2.08000000e-01  1.19976001e+00  2.08000000e-01  2.34004449e+00 
 2.09000000e-01  1.99959976e+00  2.09000000e-01  1.19975986e+00  2.09000000e-01  2.33942036e+00 
 2.10000000e-01  1.99959950e+00  2.10000000e-01  1.19975970e+00  2.10000000e-01  2.33879772e+00 
 2.11000000e-01  1.99959924e+00  2.11000000e-01  1.19975954e+00  2.11000000e-01  2.33817656e+00 
 2.12000000e-01  1.99959898e+00  2.12000000e-01  1.19975939e+00  2.12000000e-01  2.33755687e+00 
 2.13000000e-01  1.99959872e+00  2.13000000e-01  1.19975923e+00  2.13000000e-01  2.33693864e+00 
 2.14000000e-01  1.99959847e+00  2.14000000e-01  1.19975908e+00  2.14000000e-01  2.33632187e+00 
 2.15000000e-01  1.99959821e+00  2.15000000e-01  1.19975893e+00  2.15000000e-01  2.33570653e+00 
 2.16000000e-01  1.99959796e+00  2.16000000e-01  1.19975877e+00  2.16000000e-01  2.33509262e+00 
 2.17000000e-01  1.99959770e+00  2.17000000e-01  1.19975862e+00  2.17000000e-01  2.33448013e+00 
 2.18000000e-01  1.99959745e+00  2.18000000e-01  1.19975847e+00  2.18000000e-01  2.33386905e+00 
 2.19000000e-01  1.99959719e+00  2.19000000e-01  1.19975831e+00  2.19000000e-01  2.33325936e+00 
 2.20000000e-01  1.99959694e+00  2.20000000e-01  1.19975816e+00  2.20000000e-01  2.33265107e+00 
 2.21000000e-01  1.99959669e+00  2.21000000e-01  1.19975801e+00  2.21000000e-01  2.33204416e+00 
 2.22000000e-01  1.99959643e+00  2.22000000e-01  1.19975786e+00  2.22000000e-01  2.33143863e+00 
 2.23000000e-01  1.99959618e+00  2.23000000e-01  1.19975771e+00  2.23000000e-01  2.33083445e+00 
 2.24000000e-01  1.99959593e+00  2.24000000e-01  1.19975756e+00  2.24000000e-01  2.33023163e+00 
 2.25000000e-01  1.99959568e+00  2.25000000e-01  1.19975741e+00  2.25000000e-01  2.32963015e+00 
 2.26000000e-01  1.99959543e+00  2.26000000e-01  1.19975726e+00  2.26000000e-01  2.32903000e+00 
 2.27000000e-01  1.99959518e+00  2.27000000e-01  1.19975711e+00  2.27000000e-01  2.32843119e+00 
 2.28000000e-01  1.99959493e+00  2.28000000e-01  1.19975696e+00  2.28000000e-01  2.32783369e+00 
 2.29000000e-01  1.99959468e+00  2.29000000e-01  1.19975681e+00  2.29000000e-01  2.32723750e+00 
 2.30000000e-01  1.99959443e+00  2.30000000e-01  1.19975666e+00  2.30000000e-01  2.32664260e+00 
 2.31000000e-01  1.99959419e+00  2.31000000e-01  1.19975651e+00  2.31000000e-01  2.32604900e+00 
 2.32000000e-01  1.99959394e+00  2.32000000e-01  1.19975636e+00  2.32000000e-01  2.32545669e+00 
 2.33000000e-01  1.99959369e+00  2.33000000e-01  1.19975622e+00  2.33000000e-01  2.32486565e+00 
 2.34000000e-01  1.99959345e+00  2.34000000e-01  1.19975607e+00  2.34000000e-01  2.32427587e+00 
 2.35000000e-01  1.99959320e+00  2.35000000e-01  1.19975592e+00  2.35000000e-01  2.32368736e+00 
 2.36000000e-01  1.99959296e+00  2.36000000e-01  1.19975578e+00  2.36000000e-01  2.32310010e+00 
 2.37000000e-01  1.99959271e+00  2.37000000e-01  1.19975563e+00  2.37000000e-01  2.32251407e+00 
 2.38000000e-01  1.99959247e+00  2.38000000e-01  1.19975548e+00  2.38000000e-01  2.32192929e+00 
 2.39000000e-01  1.99959223e+00  2.39000000e-01  1.19975534e+00  2.39000000e-01  2.32134573e+00 
 2.40000000e-01  1.99959198e+00  2.40000000e-01  1.19975519e+00  2.40000000e-01  2.32076339e+00 
 2.41000000e-01  1.99959174e+00  2.41000000e-01  1.19975505e+00  2.41000000e-01  2.32018226e+00 
 2.42000000e-01  1.99959150e+00  2.42000000e-01  1.19975490e+00  2.42000000e-01  2.31960234e+00 
 2.43000000e-01  1.99959126e+00  2.43000000e-01  1.19975476e+00  2.43000000e-01  2.31902361e+00 
 2.44000000e-01  1.99959102e+00  2.44000000e-01  1.19975461e+00  2.44000000e-01  2.31844608e+00 
 2.45000000e-01  1.99959078e+00  2.45000000e-01  1.19975447e+00  2.45000000e-01  2.31786972e+00 
 2.46000000e-01  1.99959054e+00  2.46000000e-01  1.19975432e+00  2.46000000e-01  2.31729454e+00 
 2.47000000e-01  1.99959030e+00  2.47000000e-01  1.19975418e+00  2.47000000e-01  2.31672053e+00 
 2.48000000e-01  1.99959006e+00  2.48000000e-01  1.19975404e+00  2.48000000e-01  2.31614768e+00 
 2.49000000e-01  1.99958982e+00  2.49000000e-01  1.19975389e+00  2.49000000e-01  2.31557598e+00 
