 8.41395142e+00  8.41395142e+00  0.00000000e+00  8.41395142e+00  9.36234715e+01  8.41395142e+00  3.12355165e+00 
 8.51138038e+00  8.51138038e+00  0.00000000e+00  8.51138038e+00  9.36234400e+01  8.51138038e+00  3.12334279e+00 
 8.60993752e+00  8.60993752e+00  0.00000000e+00  8.60993752e+00  9.36234077e+01  8.60993752e+00  3.12313151e+00 
 8.70963590e+00  8.70963590e+00  0.00000000e+00  8.70963590e+00  9.36233747e+01  8.70963590e+00  3.12291779e+00 
 8.81048873e+00  8.81048873e+00  0.00000000e+00  8.81048873e+00  9.36233409e+01  8.81048873e+00  3.12270159e+00 
 8.91250938e+00  8.91250938e+00  0.00000000e+00  8.91250938e+00  9.36233064e+01  8.91250938e+00  3.12248289e+00 
 9.01571138e+00  9.01571138e+00  0.00000000e+00  9.01571138e+00  9.36232710e+01  9.01571138e+00  3.12226166e+00 
 9.12010839e+00  9.12010839e+00  0.00000000e+00  9.12010839e+00  9.36232348e+01  9.12010839e+00  3.12203787e+00 
 9.22571427e+00  9.22571427e+00  0.00000000e+00  9.22571427e+00  9.36231978e+01  9.22571427e+00  3.12181149e+00 
 9.33254301e+00  9.33254301e+00  0.00000000e+00  9.33254301e+00  9.36231599e+01  9.33254301e+00  3.12158249e+00 
 9.44060876e+00  9.44060876e+00  0.00000000e+00  9.44060876e+00  9.36231212e+01  9.44060876e+00  3.12135085e+00 
 9.54992586e+00  9.54992586e+00  0.00000000e+00  9.54992586e+00  9.36230815e+01  9.54992586e+00  3.12111652e+00 
 9.66050879e+00  9.66050879e+00  0.00000000e+00  9.66050879e+00  9.36230409e+01  9.66050879e+00  3.12087948e+00 
 9.77237221e+00  9.77237221e+00  0.00000000e+00  9.77237221e+00  9.36229993e+01  9.77237221e+00  3.12063970e+00 
 9.88553095e+00  9.88553095e+00  0.00000000e+00  9.88553095e+00  9.36229568e+01  9.88553095e+00  3.12039714e+00 
 1.00000000e+01  1.00000000e+01  0.00000000e+00  1.00000000e+01  9.36229133e+01  1.00000000e+01  3.12015178e+00 
 1.01157945e+01  1.01157945e+01  0.00000000e+00  1.01157945e+01  9.36228688e+01  1.01157945e+01  3.11990358e+00 
 1.02329299e+01  1.02329299e+01  0.00000000e+00  1.02329299e+01  9.36228233e+01  1.02329299e+01  3.11965250e+00 
 1.03514217e+01  1.03514217e+01  0.00000000e+00  1.03514217e+01  9.36227767e+01  1.03514217e+01  3.11939853e+00 
 1.04712855e+01  1.04712855e+01  0.00000000e+00  1.04712855e+01  9.36227290e+01  1.04712855e+01  3.11914161e+00 
 1.05925373e+01  1.05925373e+01  0.00000000e+00  1.05925373e+01  9.36226802e+01  1.05925373e+01  3.11888172e+00 
 1.07151931e+01  1.07151931e+01  0.00000000e+00  1.07151931e+01  9.36226302e+01  1.07151931e+01  3.11861883e+00 
 1.08392691e+01  1.08392691e+01  0.00000000e+00  1.08392691e+01  9.36225791e+01  1.08392691e+01  3.11835289e+00 
 1.09647820e+01  1.09647820e+01  0.00000000e+00  1.09647820e+01  9.36225268e+01  1.09647820e+01  3.11808388e+00 
 1.10917482e+01  1.10917482e+01  0.00000000e+00  1.10917482e+01  9.36224733e+01  1.10917482e+01  3.11781176e+00 
 1.12201845e+01  1.12201845e+01  0.00000000e+00  1.12201845e+01  9.36224186e+01  1.12201845e+01  3.11753649e+00 
 1.13501082e+01  1.13501082e+01  0.00000000e+00  1.13501082e+01  9.36223625e+01  1.13501082e+01  3.11725803e+00 
 1.14815362e+01  1.14815362e+01  0.00000000e+00  1.14815362e+01  9.36223052e+01  1.14815362e+01  3.11697636e+00 
 1.16144861e+01  1.16144861e+01  0.00000000e+00  1.16144861e+01  9.36222465e+01  1.16144861e+01  3.11669142e+00 
 1.17489755e+01  1.17489755e+01  0.00000000e+00  1.17489755e+01  9.36221865e+01  1.17489755e+01  3.11640320e+00 
