 2.54097271e+03  2.54097271e+03  0.00000000e+00  2.54097271e+03 -1.23595608e+02  2.54097271e+03  1.56710242e+00  2.54097271e+03  4.41944549e-03 
 2.57039578e+03  2.57039578e+03  0.00000000e+00  2.57039578e+03 -1.23495624e+02  2.57039578e+03  1.56763231e+00  2.57039578e+03  4.41944549e-03 
 2.60015956e+03  2.60015956e+03  0.00000000e+00  2.60015956e+03 -1.23395637e+02  2.60015956e+03  1.56816165e+00  2.60015956e+03  4.41944550e-03 
 2.63026799e+03  2.63026799e+03  0.00000000e+00  2.63026799e+03 -1.23295648e+02  2.63026799e+03  1.56869124e+00  2.63026799e+03  4.41944550e-03 
 2.66072506e+03  2.66072506e+03  0.00000000e+00  2.66072506e+03 -1.23195657e+02  2.66072506e+03  1.56921924e+00  2.66072506e+03  4.41944550e-03 
 2.69153480e+03  2.69153480e+03  0.00000000e+00  2.69153480e+03 -1.23095663e+02  2.69153480e+03  1.56974810e+00  2.69153480e+03  4.41944550e-03 
 2.72270131e+03  2.72270131e+03  0.00000000e+00  2.72270131e+03 -1.22995666e+02  2.72270131e+03  1.57027596e+00  2.72270131e+03  4.41944550e-03 
 2.75422870e+03  2.75422870e+03  0.00000000e+00  2.75422870e+03 -1.22895668e+02  2.75422870e+03  1.57080458e+00  2.75422870e+03  4.41944550e-03 
 2.78612117e+03  2.78612117e+03  0.00000000e+00  2.78612117e+03 -1.22795666e+02  2.78612117e+03  1.57133339e+00  2.78612117e+03  4.41944551e-03 
 2.81838293e+03  2.81838293e+03  0.00000000e+00  2.81838293e+03 -1.22695663e+02  2.81838293e+03  1.57186126e+00  2.81838293e+03  4.41944551e-03 
 2.85101827e+03  2.85101827e+03  0.00000000e+00  2.85101827e+03 -1.22595657e+02  2.85101827e+03  1.57238955e+00  2.85101827e+03  4.41944551e-03 
 2.88403150e+03  2.88403150e+03  0.00000000e+00  2.88403150e+03 -1.22495648e+02  2.88403150e+03  1.57291802e+00  2.88403150e+03  4.41944551e-03 
 2.91742701e+03  2.91742701e+03  0.00000000e+00  2.91742701e+03 -1.22395637e+02  2.91742701e+03  1.57344677e+00  2.91742701e+03  4.41944551e-03 
 2.95120923e+03  2.95120923e+03  0.00000000e+00  2.95120923e+03 -1.22295624e+02  2.95120923e+03  1.57397617e+00  2.95120923e+03  4.41944551e-03 
 2.98538262e+03  2.98538262e+03  0.00000000e+00  2.98538262e+03 -1.22195608e+02  2.98538262e+03  1.57450597e+00  2.98538262e+03  4.41944552e-03 
 3.01995172e+03  3.01995172e+03  0.00000000e+00  3.01995172e+03 -1.22095589e+02  3.01995172e+03  1.57503655e+00  3.01995172e+03  4.41944552e-03 
 3.05492111e+03  3.05492111e+03  0.00000000e+00  3.05492111e+03 -1.21995569e+02  3.05492111e+03  1.57556678e+00  3.05492111e+03  4.41944552e-03 
 3.09029543e+03  3.09029543e+03  0.00000000e+00  3.09029543e+03 -1.21895546e+02  3.09029543e+03  1.57609875e+00  3.09029543e+03  4.41944552e-03 
 3.12607937e+03  3.12607937e+03  0.00000000e+00  3.12607937e+03 -1.21795520e+02  3.12607937e+03  1.57663049e+00  3.12607937e+03  4.41944553e-03 
 3.16227766e+03  3.16227766e+03  0.00000000e+00  3.16227766e+03 -1.21695492e+02  3.16227766e+03  1.57716373e+00  3.16227766e+03  4.41944553e-03 
 3.19889511e+03  3.19889511e+03  0.00000000e+00  3.19889511e+03 -1.21595461e+02  3.19889511e+03  1.57769711e+00  3.19889511e+03  4.41944553e-03 
 3.23593657e+03  3.23593657e+03  0.00000000e+00  3.23593657e+03 -1.21495428e+02  3.23593657e+03  1.57823176e+00  3.23593657e+03  4.41944553e-03 
 3.27340695e+03  3.27340695e+03  0.00000000e+00  3.27340695e+03 -1.21395392e+02  3.27340695e+03  1.57876713e+00  3.27340695e+03  4.41944553e-03 
 3.31131121e+03  3.31131121e+03  0.00000000e+00  3.31131121e+03 -1.21295354e+02  3.31131121e+03  1.57930406e+00  3.31131121e+03  4.41944554e-03 
