 1.22800000e-08  1.22800000e-08  1.22800000e-08  3.28784111e+00  1.22800000e-08  3.10017273e+00  1.22800000e-08  1.20006686e+00  1.22800000e-08  2.70370731e+00  1.22800000e-08  5.49953039e-01  1.22800000e-08  7.87428617e-05 
 1.32800000e-08  1.32800000e-08  1.32800000e-08  3.28786889e+00  1.32800000e-08  3.10017119e+00  1.32800000e-08  1.20006627e+00  1.32800000e-08  2.70373634e+00  1.32800000e-08  5.45542620e-01  1.32800000e-08  6.81289601e-05 
 1.42800000e-08  1.42800000e-08  1.42800000e-08  3.28789667e+00  1.42800000e-08  3.10016670e+00  1.42800000e-08  1.20006453e+00  1.42800000e-08  2.70376533e+00  1.42800000e-08  5.41205635e-01  1.42800000e-08  5.59839395e-05 
 1.52800000e-08  1.52800000e-08  1.52800000e-08  3.28792444e+00  1.52800000e-08  3.10015937e+00  1.52800000e-08  1.20006169e+00  1.52800000e-08  2.70379427e+00  1.52800000e-08  5.37009297e-01  1.52800000e-08  4.25947706e-05 
 1.62800000e-08  1.62800000e-08  1.62800000e-08  3.28795222e+00  1.62800000e-08  3.10014936e+00  1.62800000e-08  1.20005782e+00  1.62800000e-08  2.70382314e+00  1.62800000e-08  5.33017653e-01  1.62800000e-08  2.82516821e-05 
 1.72800000e-08  1.72800000e-08  1.72800000e-08  3.28798000e+00  1.72800000e-08  3.10013686e+00  1.72800000e-08  1.20005298e+00  1.72800000e-08  2.70385192e+00  1.72800000e-08  5.29290701e-01  1.72800000e-08  1.32455239e-05 
 1.82800000e-08  1.82800000e-08  1.82800000e-08  3.28800778e+00  1.82800000e-08  3.10012209e+00  1.82800000e-08  1.20004726e+00  1.82800000e-08  2.70388060e+00  1.82800000e-08  5.25883566e-01  1.82800000e-08 -2.13508859e-06 
 1.92800000e-08  1.92800000e-08  1.92800000e-08  3.28803556e+00  1.92800000e-08  3.10010531e+00  1.92800000e-08  1.20004077e+00  1.92800000e-08  2.70390917e+00  1.92800000e-08  5.22845760e-01  1.92800000e-08 -1.76067784e-05 
 2.02800000e-08  2.02800000e-08  2.02800000e-08  3.28806333e+00  2.02800000e-08  3.10008680e+00  2.02800000e-08  1.20003360e+00  2.02800000e-08  2.70393762e+00  2.02800000e-08  5.20220515e-01  2.02800000e-08 -3.28944903e-05 
 2.12800000e-08  2.12800000e-08  2.12800000e-08  3.28809111e+00  2.12800000e-08  3.10006686e+00  2.12800000e-08  1.20002588e+00  2.12800000e-08  2.70396594e+00  2.12800000e-08  5.18044230e-01  2.12800000e-08 -4.77345808e-05 
 2.22800000e-08  2.22800000e-08  2.22800000e-08  3.28811889e+00  2.22800000e-08  3.10004582e+00  2.22800000e-08  1.20001774e+00  2.22800000e-08  2.70399412e+00  2.22800000e-08  5.16346008e-01  2.22800000e-08 -6.18778453e-05 
 2.32800000e-08  2.32800000e-08  2.32800000e-08  3.28814667e+00  2.32800000e-08  3.10002401e+00  2.32800000e-08  1.20000929e+00  2.32800000e-08  2.70402216e+00  2.32800000e-08  5.15147315e-01  2.32800000e-08 -7.50924172e-05 
 2.42800000e-08  2.42800000e-08  2.42800000e-08  3.28817444e+00  2.42800000e-08  3.10000176e+00  2.42800000e-08  1.20000068e+00  2.42800000e-08  2.70405006e+00  2.42800000e-08  5.14461749e-01  2.42800000e-08 -8.71664792e-05 
 2.52800000e-08  2.52800000e-08  2.52800000e-08  3.28820222e+00  2.52800000e-08  3.09997943e+00  2.52800000e-08  1.19999204e+00  2.52800000e-08  2.70407782e+00  2.52800000e-08  5.14294931e-01  2.52800000e-08 -9.79107326e-05 
 2.62800000e-08  2.62800000e-08  2.62800000e-08  3.28823000e+00  2.62800000e-08  3.09995735e+00  2.62800000e-08  1.19998349e+00  2.62800000e-08  2.70410543e+00  2.62800000e-08  5.14644514e-01  2.62800000e-08 -1.07160576e-04 
 2.72800000e-08  2.72800000e-08  2.72800000e-08  3.28825778e+00  2.72800000e-08  3.09993586e+00  2.72800000e-08  1.19997517e+00  2.72800000e-08  2.70413291e+00  2.72800000e-08  5.15500309e-01  2.72800000e-08 -1.14777957e-04 
 2.82800000e-08  2.82800000e-08  2.82800000e-08  3.28828556e+00  2.82800000e-08  3.09991528e+00  2.82800000e-08  1.19996721e+00  2.82800000e-08  2.70416026e+00  2.82800000e-08  5.16844529e-01  2.82800000e-08 -1.20652852e-04 
 2.92800000e-08  2.92800000e-08  2.92800000e-08  3.28831333e+00  2.92800000e-08  3.09989591e+00  2.92800000e-08  1.19995971e+00  2.92800000e-08  2.70418749e+00  2.92800000e-08  5.18652148e-01  2.92800000e-08 -1.24704366e-04 
